potential,current,current_filtered_()Hz,current_filtered_50Hz
-1028.0,-3.4145518240791746e-08,-3.509973683357681e-08,-3.509973683357677e-08
-1027.5,-3.4177307388461516e-08,-3.5065996935302294e-08,-3.5065996935302234e-08
-1027.0,-3.392537839317859e-08,-3.502949980937476e-08,-3.502949980937472e-08
-1026.5,-3.375610118183706e-08,-3.492723695493939e-08,-3.492723695493934e-08
-1026.0,-3.416141281462663e-08,-3.4988417139350697e-08,-3.4988417139350664e-08
-1025.5,-3.419002304752941e-08,-3.477720792006221e-08,-3.477720792006221e-08
-1025.0,-3.4481688477399565e-08,-3.495046902254853e-08,-3.495046902254854e-08
-1024.5,-3.457467173433364e-08,-3.4651985229189834e-08,-3.465198522918989e-08
-1024.0,-3.5340790193175086e-08,-3.4912589475800913e-08,-3.4912589475800966e-08
-1023.5,-3.5229528176330905e-08,-3.453662051286669e-08,-3.4536620512866775e-08
-1023.0,-3.568331825931686e-08,-3.4826325835868065e-08,-3.482632583586815e-08
-1022.5,-3.546317841170372e-08,-3.4469613771366206e-08,-3.44696137713663e-08
-1022.0,-3.587643733141073e-08,-3.4687839522161233e-08,-3.4687839522161306e-08
-1021.5,-3.557444042854792e-08,-3.445916870253625e-08,-3.4459168702536325e-08
-1021.0,-3.5378937170378816e-08,-3.4544753896421334e-08,-3.4544753896421374e-08
-1020.5,-3.5107139957802284e-08,-3.442917110732078e-08,-3.4429171107320797e-08
-1020.0,-3.477573809334494e-08,-3.440388401806153e-08,-3.4403884018061546e-08
-1019.5,-3.427664847492955e-08,-3.439334841427754e-08,-3.4393348414277555e-08
-1019.0,-3.390392071850149e-08,-3.4240776284621364e-08,-3.4240776284621384e-08
-1018.5,-3.3830010950169276e-08,-3.438251976385182e-08,-3.438251976385184e-08
-1018.0,-3.315369683349492e-08,-3.4106447101873435e-08,-3.4106447101873455e-08
-1017.5,-3.3288800711091435e-08,-3.432155820161806e-08,-3.432155820161807e-08
-1017.0,-3.301700349851492e-08,-3.4066384811921445e-08,-3.4066384811921445e-08
-1016.5,-3.312667605797562e-08,-3.4145345952555015e-08,-3.414534595255498e-08
-1016.0,-3.314018644573527e-08,-3.409660970637703e-08,-3.4096609706377e-08
-1015.5,-3.3180717609014224e-08,-3.391004737242942e-08,-3.3910047372429404e-08
-1015.0,-3.376325374006276e-08,-3.4131301671406743e-08,-3.413130167140675e-08
-1014.5,-3.373543823585171e-08,-3.374967315708005e-08,-3.374967315708008e-08
-1014.0,-3.449917250861794e-08,-3.4078136761896745e-08,-3.40781367618968e-08
-1013.5,-3.427346956016257e-08,-3.3712950355238587e-08,-3.371295035523864e-08
-1013.0,-3.4811500884473425e-08,-3.3921894229809836e-08,-3.392189422980989e-08
-1012.5,-3.496885716543879e-08,-3.3701167121725466e-08,-3.370116712172548e-08
-1012.0,-3.4872694993737736e-08,-3.3781129955288034e-08,-3.378112995528803e-08
-1011.5,-3.4507119795535376e-08,-3.3616414173752895e-08,-3.361641417375287e-08
-1011.0,-3.455639297442352e-08,-3.371564942012781e-08,-3.371564942012775e-08
-1010.5,-3.4242475141184536e-08,-3.352156654848843e-08,-3.3521566548488364e-08
-1010.0,-3.411293436443023e-08,-3.364061634839873e-08,-3.364061634839868e-08
-1009.5,-3.34119836583118e-08,-3.346654212669602e-08,-3.3466542126695976e-08
-1009.0,-3.303369280104154e-08,-3.351022464856118e-08,-3.351022464856115e-08
-1008.5,-3.2862826132316524e-08,-3.34224919380004e-08,-3.342249193800038e-08
-1008.0,-3.2649838842929065e-08,-3.338370236870657e-08,-3.338370236870657e-08
-1007.5,-3.2273932171734044e-08,-3.337309361559438e-08,-3.3373093615594387e-08
-1007.0,-3.205935542496309e-08,-3.328590363487041e-08,-3.3285903634870414e-08
-1006.5,-3.2251679768365196e-08,-3.329390915399607e-08,-3.3293909153996077e-08
-1006.0,-3.2305721319403795e-08,-3.322609750989339e-08,-3.3226097509893383e-08
-1005.5,-3.2500429848881154e-08,-3.3142809228575695e-08,-3.314280922857568e-08
-1005.0,-3.2901767838211993e-08,-3.322002376695627e-08,-3.3220023766956245e-08
-1004.5,-3.2917662412046875e-08,-3.2979058697777185e-08,-3.297905869777718e-08
-1004.0,-3.3510530016088084e-08,-3.320450945164305e-08,-3.320450945164303e-08
-1003.5,-3.3574903040119365e-08,-3.289426004055061e-08,-3.289426004055061e-08
-1003.0,-3.4143928783408254e-08,-3.30856887214946e-08,-3.30856887214946e-08
-1002.5,-3.3914252191494174e-08,-3.285785097777484e-08,-3.285785097777485e-08
-1002.0,-3.386180009783905e-08,-3.2929649741307024e-08,-3.292964974130704e-08
-1001.5,-3.383954769447021e-08,-3.2814612328750284e-08,-3.281461232875029e-08
-1001.0,-3.373782242192695e-08,-3.2838557938168387e-08,-3.2838557938168387e-08
-1000.5,-3.343026241822192e-08,-3.276185756630315e-08,-3.276185756630315e-08
-1000.0,-3.326813776510608e-08,-3.273531232050929e-08,-3.27353123205093e-08
-999.5,-3.273805372771268e-08,-3.270338589851431e-08,-3.2703385898514325e-08
-999.0,-3.2064123797113555e-08,-3.260102442638824e-08,-3.260102442638824e-08
-998.5,-3.1993392943548315e-08,-3.262199220978502e-08,-3.262199220978505e-08
-998.0,-3.1758153250792014e-08,-3.254237923306728e-08,-3.2542379233067296e-08
-997.5,-3.145774580531269e-08,-3.2510040283716535e-08,-3.2510040283716535e-08
-997.0,-3.137906766483002e-08,-3.251615381166813e-08,-3.251615381166814e-08
-996.5,-3.1261447818451857e-08,-3.238933783025319e-08,-3.2389337830253176e-08
-996.0,-3.148238239475677e-08,-3.2446237802441134e-08,-3.2446237802441094e-08
-995.5,-3.165642797824875e-08,-3.228698201098412e-08,-3.2286982010984076e-08
-995.0,-3.208876038655764e-08,-3.2382456602279784e-08,-3.238245660227976e-08
-994.5,-3.222068534938717e-08,-3.220405710347549e-08,-3.2204057103475474e-08
-994.0,-3.265142830031257e-08,-3.230217471693119e-08,-3.230217471693119e-08
-993.5,-3.275792194500628e-08,-3.213281436787039e-08,-3.213281436787038e-08
-993.0,-3.31155498562912e-08,-3.21795330565633e-08,-3.217953305656331e-08
-992.5,-3.313223915881781e-08,-3.2049758710572526e-08,-3.204975871057257e-08
-992.0,-3.3063892491327817e-08,-3.2102619270627735e-08,-3.210261927062779e-08
-991.5,-3.2999519467296536e-08,-3.1955067140589737e-08,-3.1955067140589796e-08
-991.0,-3.3063892491327817e-08,-3.203623375303827e-08,-3.203623375303834e-08
-990.5,-3.2461488142985685e-08,-3.191396650620407e-08,-3.1913966506204134e-08
-990.0,-3.2255653411823925e-08,-3.187153992712448e-08,-3.187153992712455e-08
-989.5,-3.207524999879797e-08,-3.192415417284193e-08,-3.1924154172842014e-08
-989.0,-3.12280692133986e-08,-3.17139259419193e-08,-3.171392594191937e-08
-988.5,-3.1217737740405926e-08,-3.1855092209079395e-08,-3.185509220907946e-08
-988.0,-3.0945940527829394e-08,-3.170119366571735e-08,-3.1701193665717405e-08
-987.5,-3.0612154477296805e-08,-3.167011732410794e-08,-3.1670117324107965e-08
-987.0,-3.053506579419761e-08,-3.173256816049869e-08,-3.173256816049868e-08
-986.5,-3.0413472304360736e-08,-3.150326376296744e-08,-3.1503263762967404e-08
-986.0,-3.082275758060903e-08,-3.165941144931994e-08,-3.1659411449319904e-08
-985.5,-3.0682885330862045e-08,-3.144893378554288e-08,-3.1448933785542836e-08
-985.0,-3.11239597547801e-08,-3.1515158755790266e-08,-3.1515158755790206e-08
-984.5,-3.152370828672746e-08,-3.1410344154748603e-08,-3.1410344154748564e-08
-984.0,-3.167947511030934e-08,-3.1446521953026766e-08,-3.144652195302673e-08
-983.5,-3.1909151702223424e-08,-3.126715933405577e-08,-3.126715933405576e-08
-983.0,-3.250440349233987e-08,-3.147384496873594e-08,-3.147384496873593e-08
-982.5,-3.212054953422739e-08,-3.1099770953155574e-08,-3.109977095315559e-08
-982.0,-3.2512350779257314e-08,-3.1432646571428736e-08,-3.143264657142874e-08
-981.5,-3.2064918525805294e-08,-3.1044444621971045e-08,-3.104444462197106e-08
-981.0,-3.2231811551071585e-08,-3.125182269463064e-08,-3.125182269463064e-08
-980.5,-3.177961092546911e-08,-3.107671024351877e-08,-3.107671024351877e-08
-980.0,-3.1296415880888604e-08,-3.1068735679710115e-08,-3.10687356797101e-08
-979.5,-3.109852843664429e-08,-3.1073498913372035e-08,-3.107349891337203e-08
-979.0,-3.0726595408907975e-08,-3.095856203172787e-08,-3.0958562031727835e-08
-978.5,-3.0388040986224925e-08,-3.099884990742852e-08,-3.099884990742848e-08
-978.0,-2.9950940205765587e-08,-3.084498716798209e-08,-3.0844987167982034e-08
-977.5,-2.981027322732686e-08,-3.092314755180394e-08,-3.0923147551803864e-08
-977.0,-2.9524170898298926e-08,-3.074655474089465e-08,-3.0746554740894585e-08
-976.5,-2.978166299442406e-08,-3.085781954196723e-08,-3.085781954196717e-08
-976.0,-2.986510950705722e-08,-3.0720435585462016e-08,-3.0720435585461976e-08
-975.5,-3.0163927495153046e-08,-3.072621692920621e-08,-3.0726216929206204e-08
-975.0,-3.030618393097527e-08,-3.069316262634042e-08,-3.069316262634042e-08
-974.5,-3.0412677575669e-08,-3.0590450500407864e-08,-3.0590450500407864e-08
-974.0,-3.1003160993634976e-08,-3.0597811859429833e-08,-3.059781185942983e-08
-973.5,-3.127098456275279e-08,-3.055341628081079e-08,-3.0553416280810774e-08
-973.0,-3.133853650155105e-08,-3.050217822338034e-08,-3.0502178223380324e-08
-972.5,-3.164689123394782e-08,-3.046696961835906e-08,-3.0466969618359056e-08
-972.0,-3.159046549683398e-08,-3.048217705647507e-08,-3.048217705647506e-08
-971.5,-3.1233632314240815e-08,-3.028531306205239e-08,-3.028531306205238e-08
-971.0,-3.1412446269883266e-08,-3.043740440731688e-08,-3.043740440731687e-08
-970.5,-3.0827525952759494e-08,-3.024378752129426e-08,-3.024378752129425e-08
-970.0,-3.0642354167583084e-08,-3.0254496711100915e-08,-3.02544967111009e-08
-969.5,-3.041426703305249e-08,-3.0329965164869186e-08,-3.032996516486917e-08
-969.0,-2.9610796325699048e-08,-3.006075855022121e-08,-3.006075855022121e-08
-968.5,-2.9769742064047902e-08,-3.026936846550181e-08,-3.026936846550181e-08
-968.0,-2.9137932754111217e-08,-3.003600574723661e-08,-3.003600574723662e-08
-967.5,-2.8833551665173168e-08,-3.0071918958350004e-08,-3.007191895835002e-08
-967.0,-2.909104376129831e-08,-3.008662801150768e-08,-3.008662801150768e-08
-966.5,-2.8965476628002722e-08,-2.990798195672258e-08,-2.9907981956722585e-08
-966.0,-2.9034618024184464e-08,-3.0058652424237384e-08,-3.0058652424237364e-08
-965.5,-2.9030644380725735e-08,-2.9772197789929937e-08,-2.9772197789929914e-08
-965.0,-2.9670400977579867e-08,-2.9993719197100454e-08,-2.9993719197100415e-08
-964.5,-2.9624306713458706e-08,-2.9675847801229907e-08,-2.9675847801229864e-08
-964.0,-3.0242605635635736e-08,-2.990333842202994e-08,-2.990333842202989e-08
-963.5,-3.0318899590043183e-08,-2.9685917511137766e-08,-2.9685917511137746e-08
-963.0,-3.06820906021703e-08,-2.9717666073995698e-08,-2.9717666073995668e-08
-962.5,-3.087838858903113e-08,-2.9740279394568348e-08,-2.9740279394568325e-08
-962.0,-3.0564470755792146e-08,-2.9511414659291226e-08,-2.9511414659291203e-08
-961.5,-3.075758982788601e-08,-2.9718136498735453e-08,-2.971813649873543e-08
-961.0,-3.030697865966701e-08,-2.943211884980781e-08,-2.943211884980781e-08
-960.5,-3.033399943518632e-08,-2.9579743042222106e-08,-2.957974304222211e-08
-960.0,-2.9859546406215003e-08,-2.9461995007891334e-08,-2.9461995007891354e-08
-959.5,-2.930403105068577e-08,-2.9368519954391576e-08,-2.93685199543916e-08
-959.0,-2.9131574924577267e-08,-2.94760429715961e-08,-2.947604297159613e-08
-958.5,-2.8588775228115945e-08,-2.9225238917798452e-08,-2.92252389177985e-08
-958.0,-2.8525991661468143e-08,-2.9384973191101313e-08,-2.9384973191101353e-08
-957.5,-2.8052333361188566e-08,-2.9226926529509323e-08,-2.9226926529509356e-08
-957.0,-2.8102401268768466e-08,-2.921948881547666e-08,-2.921948881547669e-08
-956.5,-2.8317772744231152e-08,-2.923335767710558e-08,-2.9233357677105594e-08
-956.0,-2.8066638477639973e-08,-2.911253779612847e-08,-2.911253779612847e-08
-955.5,-2.8405987629014765e-08,-2.911716539164424e-08,-2.9117165391644224e-08
-955.0,-2.8873288099760383e-08,-2.9105876328202976e-08,-2.9105876328202943e-08
-954.5,-2.8936866395099924e-08,-2.8952664994339855e-08,-2.8952664994339812e-08
-954.0,-2.9447082215199734e-08,-2.9100740071721714e-08,-2.9100740071721655e-08
-953.5,-2.9521786712223692e-08,-2.882806590754898e-08,-2.8828065907548908e-08
-953.0,-2.987226206528291e-08,-2.904160571997796e-08,-2.90416057199779e-08
-952.5,-2.973636345899464e-08,-2.8732068661628235e-08,-2.873206866162817e-08
-952.0,-3.0150417107393394e-08,-2.8954762916516073e-08,-2.895476291651601e-08
-951.5,-2.9664043148045915e-08,-2.8655029532179134e-08,-2.8655029532179098e-08
-951.0,-2.9644969659444053e-08,-2.8861952243169926e-08,-2.8861952243169886e-08
-950.5,-2.9361251516491354e-08,-2.8606963937190907e-08,-2.860696393719089e-08
-950.0,-2.9249194770955414e-08,-2.8775210576331903e-08,-2.8775210576331893e-08
-949.5,-2.8523607475392915e-08,-2.8574528723874944e-08,-2.8574528723874947e-08
-949.0,-2.8353535535359645e-08,-2.866137041277142e-08,-2.866137041277143e-08
-948.5,-2.7999086538841706e-08,-2.853218163655793e-08,-2.8532181636557944e-08
-948.0,-2.755801211492365e-08,-2.8521626248310887e-08,-2.8521626248310887e-08
-947.5,-2.7289393817114092e-08,-2.84716936344437e-08,-2.8471693634443708e-08
-947.0,-2.7297341104031533e-08,-2.84260239228887e-08,-2.8426023922888708e-08
-946.5,-2.737681397320596e-08,-2.8396266101513087e-08,-2.8396266101513087e-08
-946.0,-2.7446750098079454e-08,-2.8386533683863883e-08,-2.8386533683863883e-08
-945.5,-2.7639869170173306e-08,-2.8292357957389946e-08,-2.8292357957389943e-08
-945.0,-2.807538049324916e-08,-2.8340909550094436e-08,-2.8340909550094433e-08
-944.5,-2.8165184835416258e-08,-2.8180898502183484e-08,-2.8180898502183487e-08
-944.0,-2.8510097087633264e-08,-2.8258426277363414e-08,-2.8258426277363418e-08
-943.5,-2.872149491963723e-08,-2.8128296458430315e-08,-2.8128296458430312e-08
-943.0,-2.9126011823735057e-08,-2.814062443064155e-08,-2.8140624430641556e-08
-942.5,-2.9212637251135182e-08,-2.8122890547682005e-08,-2.8122890547682005e-08
-942.0,-2.903859166764319e-08,-2.8014955026721013e-08,-2.8014955026721016e-08
-941.5,-2.917210608785622e-08,-2.8070591133780528e-08,-2.8070591133780535e-08
-941.0,-2.891461399173109e-08,-2.7960375630038023e-08,-2.7960375630038026e-08
-940.5,-2.8615796003635244e-08,-2.792949896907761e-08,-2.7929498969077615e-08
-940.0,-2.8289162511328364e-08,-2.7946891844514345e-08,-2.7946891844514345e-08
-939.5,-2.774318390010006e-08,-2.7787737672512234e-08,-2.7787737672512234e-08
-939.0,-2.7565959401841093e-08,-2.785912969016366e-08,-2.7859129690163663e-08
-938.5,-2.70668697834257e-08,-2.7775953587945502e-08,-2.7775953587945512e-08
-938.0,-2.6786330555239985e-08,-2.769203794269856e-08,-2.7692037942698595e-08
-937.5,-2.683004063328592e-08,-2.7822213049592453e-08,-2.7822213049592486e-08
-937.0,-2.6392145124134828e-08,-2.756065185930351e-08,-2.756065185930356e-08
-936.5,-2.6794277842157423e-08,-2.773046802765674e-08,-2.7730468027656785e-08
-936.0,-2.666791598017009e-08,-2.753886490653993e-08,-2.7538864906539975e-08
-935.5,-2.668857892615544e-08,-2.7524832147475857e-08,-2.7524832147475897e-08
-935.0,-2.715111102475059e-08,-2.7586943872170466e-08,-2.758694387217049e-08
-934.5,-2.7420524051251894e-08,-2.7371745942679388e-08,-2.7371745942679398e-08
-934.0,-2.8043591345579385e-08,-2.7592082307379405e-08,-2.7592082307379435e-08
-933.5,-2.7962529019021474e-08,-2.729180759074043e-08,-2.7291807590740443e-08
-933.0,-2.8346382977133943e-08,-2.7471971827408713e-08,-2.7471971827408733e-08
-932.5,-2.818266886663463e-08,-2.724935655334567e-08,-2.7249356553345676e-08
-932.0,-2.8402808714247782e-08,-2.7313816940840734e-08,-2.7313816940840757e-08
-931.5,-2.8456850265286398e-08,-2.7228713665304096e-08,-2.7228713665304093e-08
-931.0,-2.811591165652812e-08,-2.7224482820090508e-08,-2.722448282009051e-08
-930.5,-2.77042421942046e-08,-2.7172115341657235e-08,-2.7172115341657225e-08
-930.0,-2.7527812424637366e-08,-2.7170250045874846e-08,-2.7170250045874846e-08
-929.5,-2.716621086989373e-08,-2.7080646389300246e-08,-2.7080646389300243e-08
-929.0,-2.6791893656082192e-08,-2.7090475379548544e-08,-2.709047537954854e-08
-928.5625,-2.6305519696734703e-08,-2.6999437090722532e-08,-2.6999437090722542e-08
-928.0625,-2.6032133026774682e-08,-2.70166104669919e-08,-2.7016610466991926e-08
-927.5625,-2.5908950079554328e-08,-2.6942004695478522e-08,-2.6942004695478555e-08
-927.0625,-2.597252837489387e-08,-2.695200376569581e-08,-2.695200376569586e-08
-926.5625,-2.5867624187583628e-08,-2.6886160924409944e-08,-2.688616092441001e-08
-926.0625,-2.5910539536937816e-08,-2.6852950754083343e-08,-2.6852950754083436e-08
-925.5625,-2.6121937368941787e-08,-2.6804471904992183e-08,-2.680447190499227e-08
-925.0625,-2.6376250550299956e-08,-2.6783856383634868e-08,-2.6783856383634964e-08
-924.5625,-2.6675068538395784e-08,-2.665535204533053e-08,-2.6655352045330612e-08
-924.0625,-2.711455350493036e-08,-2.6811289542269693e-08,-2.6811289542269742e-08
-923.5625,-2.7061306682583494e-08,-2.648287199477201e-08,-2.648287199477205e-08
-923.0625,-2.7770999404311107e-08,-2.6815879091571645e-08,-2.6815879091571654e-08
-922.5625,-2.7431650252936308e-08,-2.6412931515632902e-08,-2.64129315156329e-08
-922.0625,-2.7814709482357044e-08,-2.6643517894030324e-08,-2.6643517894030297e-08
-921.5625,-2.7530991339404346e-08,-2.6475117825498545e-08,-2.6475117825498516e-08
-921.0625,-2.7252041568602108e-08,-2.6404052881180696e-08,-2.6404052881180663e-08
-920.5625,-2.730052001879852e-08,-2.6526885762152596e-08,-2.6526885762152573e-08
-920.0625,-2.6583674738845198e-08,-2.629888900755041e-08,-2.6298889007550383e-08
-919.5625,-2.640327132581925e-08,-2.643856760490694e-08,-2.6438567604906932e-08
-919.0625,-2.6066306360519693e-08,-2.6290058937755084e-08,-2.6290058937755077e-08
-918.5625,-2.5688015503249425e-08,-2.6286601533530163e-08,-2.628660153353018e-08
-918.0625,-2.5289856428685562e-08,-2.6232541056308732e-08,-2.623254105630875e-08
-917.5625,-2.501329084395856e-08,-2.6207875599995648e-08,-2.620787559999569e-08
-917.0625,-2.5018853944800766e-08,-2.6134392464176325e-08,-2.6134392464176375e-08
-916.5625,-2.530177735906172e-08,-2.6196620638302986e-08,-2.6196620638303043e-08
-916.0625,-2.5182568055300084e-08,-2.6042829345910235e-08,-2.604282934591029e-08
-915.5625,-2.5367739840476487e-08,-2.614464556853714e-08,-2.6144645568537186e-08
-915.0625,-2.5533838137051043e-08,-2.5961616217055264e-08,-2.5961616217055297e-08
-914.5625,-2.6078227290895853e-08,-2.6023452301938376e-08,-2.602345230193839e-08
-914.0625,-2.625306760307959e-08,-2.595453794750896e-08,-2.5954537947508946e-08
-913.5625,-2.6453339233399145e-08,-2.5874994833356118e-08,-2.5874994833356085e-08
-913.0625,-2.68872610990915e-08,-2.5982506349011307e-08,-2.598250634901127e-08
-912.5625,-2.6848319393196035e-08,-2.578254521335424e-08,-2.5782545213354183e-08
-912.0625,-2.7139190094374442e-08,-2.58854625650812e-08,-2.5885462565081135e-08
-911.5625,-2.680778822991708e-08,-2.5782945149871286e-08,-2.5782945149871223e-08
-911.0625,-2.6508175513129493e-08,-2.5693983766081138e-08,-2.5693983766081085e-08
-910.5625,-2.6564601250243336e-08,-2.579303113337931e-08,-2.579303113337926e-08
-910.0625,-2.5873187288425835e-08,-2.5579059273641133e-08,-2.5579059273641103e-08
-909.5625,-2.5700731162317334e-08,-2.574005069897461e-08,-2.5740050698974583e-08
-909.0625,-2.536376619701777e-08,-2.552387707451913e-08,-2.5523877074519118e-08
-908.5625,-2.5014880301342053e-08,-2.567301091553656e-08,-2.5673010915536552e-08
-908.0625,-2.437989207663839e-08,-2.5423852986843516e-08,-2.5423852986843506e-08
-907.5625,-2.4646920917064457e-08,-2.5620527375073203e-08,-2.5620527375073197e-08
-907.0625,-2.4308366494381407e-08,-2.532345839683693e-08,-2.5323458396836916e-08
-906.5625,-2.4391813007014552e-08,-2.553937956016142e-08,-2.553937956016141e-08
-906.0625,-2.429406137793001e-08,-2.52929752954066e-08,-2.5292975295406574e-08
-905.5625,-2.4820171771864704e-08,-2.5413777449490044e-08,-2.541377744949002e-08
-905.0625,-2.494573890516029e-08,-2.529746894880665e-08,-2.5297468948806624e-08
-904.5625,-2.5204820458668922e-08,-2.5271638152073652e-08,-2.5271638152073635e-08
-904.0625,-2.5678478758948496e-08,-2.5266281532598217e-08,-2.5266281532598193e-08
-903.5625,-2.578735658971746e-08,-2.5164851155385097e-08,-2.5164851155385087e-08
-903.0625,-2.5976502018352592e-08,-2.521557693960176e-08,-2.5215576939601753e-08
-902.5625,-2.6150547601844575e-08,-2.50761781588952e-08,-2.507617815889519e-08
-902.0625,-2.638578729460088e-08,-2.5173787242446806e-08,-2.5173787242446815e-08
-901.5625,-2.6080611476971087e-08,-2.498956198893151e-08,-2.4989561988931516e-08
-901.0625,-2.5982859847886545e-08,-2.508558863943924e-08,-2.5085588639439255e-08
-900.5625,-2.549966480330604e-08,-2.4958767568383897e-08,-2.4958767568383927e-08
-900.0625,-2.534151379364893e-08,-2.495324540251955e-08,-2.4953245402519586e-08
-899.5625,-2.514124216332938e-08,-2.494358717016924e-08,-2.4943587170169256e-08
-899.0625,-2.445857021712107e-08,-2.4871644683031786e-08,-2.4871644683031806e-08
-898.5625,-2.415577858556651e-08,-2.484172270071672e-08,-2.4841722700716703e-08
-898.0625,-2.4024648351428708e-08,-2.484033321253161e-08,-2.4840333212531604e-08
-897.5625,-2.3579600284051928e-08,-2.476843038397808e-08,-2.4768430383978053e-08
-897.0625,-2.362489981948135e-08,-2.472335259797065e-08,-2.4723352597970617e-08
-896.5625,-2.3859344783545905e-08,-2.4814867249724273e-08,-2.4814867249724234e-08
-896.0625,-2.359152121442809e-08,-2.454700326728724e-08,-2.4547003267287195e-08
-895.5625,-2.4123194709205e-08,-2.479256657737637e-08,-2.4792566577376316e-08
-895.0625,-2.4079484631159066e-08,-2.450925211955463e-08,-2.4509252119554564e-08
-894.5625,-2.4662815490899345e-08,-2.4599560484374236e-08,-2.4599560484374164e-08
-894.0625,-2.496401766507041e-08,-2.4605336369493227e-08,-2.460533636949315e-08
-893.5625,-2.4906002470573083e-08,-2.4414718259699627e-08,-2.4414718259699577e-08
-893.0625,-2.5635563409594304e-08,-2.4590754140918588e-08,-2.4590754140918545e-08
-892.5625,-2.5461517826102318e-08,-2.4372513607173886e-08,-2.4372513607173882e-08
-892.0625,-2.5332771778039747e-08,-2.4407960773497762e-08,-2.440796077349778e-08
-891.5625,-2.545039162441789e-08,-2.441080488886285e-08,-2.4410804888862885e-08
-891.0625,-2.524773580802311e-08,-2.4239458345853363e-08,-2.4239458345853422e-08
-890.5625,-2.5143626349404608e-08,-2.4441040485275667e-08,-2.444104048527574e-08
-890.0625,-2.4491154093482583e-08,-2.4156829564794807e-08,-2.4156829564794896e-08
-889.5625,-2.445618603104584e-08,-2.4379544027867226e-08,-2.4379544027867305e-08
-889.0625,-2.380609796119904e-08,-2.412096788119221e-08,-2.412096788119229e-08
-888.5625,-2.3618541989947404e-08,-2.4230747107107037e-08,-2.4230747107107094e-08
-888.0625,-2.3177467566029337e-08,-2.4088102883180124e-08,-2.4088102883180174e-08
-887.5625,-2.2918386012520703e-08,-2.4147874929877413e-08,-2.4147874929877453e-08
-887.0625,-2.2958917175799667e-08,-2.401004109654703e-08,-2.4010041096547056e-08
-886.5625,-2.3202898884165154e-08,-2.4145810991261157e-08,-2.4145810991261184e-08
-886.0625,-2.2916001826445486e-08,-2.3921432741124148e-08,-2.3921432741124174e-08
-885.5625,-2.3443701677763665e-08,-2.4024842263449555e-08,-2.4024842263449578e-08
-885.0625,-2.3568474082367507e-08,-2.393013709948614e-08,-2.393013709948615e-08
-884.5625,-2.364317857939147e-08,-2.3831534610268913e-08,-2.3831534610268923e-08
-884.0625,-2.4318697967374085e-08,-2.395582059232077e-08,-2.3955820592320775e-08
-883.5625,-2.4407707580849437e-08,-2.3781835784614885e-08,-2.3781835784614882e-08
-883.0625,-2.479950882587936e-08,-2.3856883059625143e-08,-2.3856883059625146e-08
-882.5625,-2.4948123091235526e-08,-2.3777208469404618e-08,-2.3777208469404634e-08
-882.0625,-2.4736725259231558e-08,-2.3763408384754456e-08,-2.3763408384754502e-08
-881.5625,-2.4715267584554463e-08,-2.3661659792281966e-08,-2.3661659792282016e-08
-881.0625,-2.4774872236435282e-08,-2.3773843857867294e-08,-2.377384385786737e-08
-880.5625,-2.4162136415100465e-08,-2.355847433263596e-08,-2.3558474332636023e-08
-880.0625,-2.420664122183814e-08,-2.3692436473846028e-08,-2.369243647384609e-08
-879.5625,-2.3625694548173096e-08,-2.357021389358328e-08,-2.357021389358332e-08
-879.0625,-2.297083810617583e-08,-2.3504751344187604e-08,-2.3504751344187624e-08
-878.5625,-2.2927922756821642e-08,-2.356182544589023e-08,-2.356182544589023e-08
-878.0625,-2.2549631899551384e-08,-2.3442700249215004e-08,-2.3442700249215e-08
-877.5625,-2.241373329326311e-08,-2.3448471846178523e-08,-2.3448471846178507e-08
-877.0625,-2.2449496084391604e-08,-2.3466351327457325e-08,-2.3466351327457315e-08
-876.5625,-2.2206309104717862e-08,-2.3337128219934752e-08,-2.3337128219934765e-08
-876.0625,-2.2449496084391604e-08,-2.340551145720336e-08,-2.3405511457203375e-08
-875.5625,-2.2621157481808363e-08,-2.328901111878083e-08,-2.3289011118780864e-08
-875.0625,-2.2935075315047334e-08,-2.332110947101976e-08,-2.332110947101979e-08
-874.5625,-2.3335618575686444e-08,-2.3224089736825092e-08,-2.3224089736825135e-08
-874.0625,-2.3665430982760308e-08,-2.328734900153257e-08,-2.3287349001532614e-08
-873.5625,-2.3593905400503325e-08,-2.313437509765449e-08,-2.313437509765454e-08
-873.0625,-2.4108094864061857e-08,-2.3228183429079108e-08,-2.3228183429079147e-08
-872.5625,-2.429247192054652e-08,-2.309379125079208e-08,-2.3093791250792123e-08
-872.0625,-2.4268630059794198e-08,-2.3112299177032783e-08,-2.311229917703282e-08
-871.5625,-2.4058026956481967e-08,-2.3070951562264507e-08,-2.307095156226454e-08
-871.0625,-2.382437672110916e-08,-2.3020142727896012e-08,-2.3020142727896032e-08
-870.5625,-2.367337826967775e-08,-2.300956099760301e-08,-2.3009560997603034e-08
-870.0625,-2.3384097025882843e-08,-2.2986953490234437e-08,-2.298695349023444e-08
-869.5625,-2.2997064153003387e-08,-2.293045568626188e-08,-2.2930455686261882e-08
-869.0625,-2.26434098851772e-08,-2.2927548210789675e-08,-2.2927548210789668e-08
-868.5625,-2.216657267013065e-08,-2.2900937989502765e-08,-2.2900937989502758e-08
-868.0625,-2.1900338558396325e-08,-2.279230724786321e-08,-2.279230724786319e-08
-867.5625,-2.1947227551209242e-08,-2.2939333272422437e-08,-2.2939333272422427e-08
