potential,current,current_filtered_50Hz,basecurrent_4,basecurrent_3
-1537.4375,-6.904364455266527e-08,-6.999512231234464e-08,6.214149335149939e-08,4.5007069827171685e-08
-1536.9375,-6.857078098107747e-08,-7.015449821752647e-08,6.208213041933714e-08,4.496819973507631e-08
-1536.4375,-6.778320484755893e-08,-6.967131316380558e-08,6.202272978262112e-08,4.492931423935841e-08
-1535.9375,-6.788095647664346e-08,-6.999401786374952e-08,6.196329147078742e-08,4.489041335015156e-08
-1535.4375,-6.718477414267548e-08,-6.945690137649076e-08,6.190381551330101e-08,4.485149707758871e-08
-1534.9375,-6.787618810449299e-08,-6.974276306483568e-08,6.184430193965636e-08,4.481256543180335e-08
-1534.4375,-6.781102035176997e-08,-6.937160260936836e-08,6.178475077937844e-08,4.477361842292884e-08
-1533.9375,-6.830454686934314e-08,-6.937662154803966e-08,6.172516206202113e-08,4.4734656061098246e-08
-1533.4375,-6.906430749865062e-08,-6.929459469554981e-08,6.16655358171683e-08,4.469567835644509e-08
-1532.9375,-6.931146812178311e-08,-6.908265870450042e-08,6.160587207443307e-08,4.4656685319102646e-08
-1532.4375,-6.986618874862058e-08,-6.910593075195361e-08,6.154617086345833e-08,4.461767695920412e-08
-1531.9375,-7.040739898769843e-08,-6.892591895994282e-08,6.148643221391648e-08,4.457865328688274e-08
-1531.4375,-7.092556209471568e-08,-6.887529623328146e-08,6.142665615550976e-08,4.4539614312271914e-08
-1530.9375,-7.091205170695603e-08,-6.869032164351736e-08,6.13668427179696e-08,4.450056004550487e-08
-1530.4375,-7.06402544943795e-08,-6.8723757737717e-08,6.130699193105798e-08,4.446149049671497e-08
-1529.9375,-7.021825355906331e-08,-6.835498045144948e-08,6.124710382456534e-08,4.4422405676035384e-08
-1529.4375,-7.033031030459924e-08,-6.858494794962086e-08,6.118717842831214e-08,4.438330559359959e-08
-1528.9375,-6.917080114334438e-08,-6.81806963344285e-08,6.112721577214883e-08,4.434419025954074e-08
-1528.4375,-6.885132020926316e-08,-6.827345129836668e-08,6.106721588595497e-08,4.430505968399216e-08
-1527.9375,-6.7944534771983e-08,-6.81640501680169e-08,6.100717879964023e-08,4.426591387708712e-08
-1527.4375,-6.66658163069665e-08,-6.788620374207938e-08,6.094710454314331e-08,4.4226752848959044e-08
-1526.9375,-6.672462623015557e-08,-6.803626025272307e-08,6.088699314643278e-08,4.418757660974104e-08
-1526.4375,-6.588936637513237e-08,-6.766884554405448e-08,6.082684463950667e-08,4.414838516956647e-08
-1525.9375,-6.53314668335279e-08,-6.775421699139284e-08,6.076665905239322e-08,4.410917853856862e-08
-1525.4375,-6.536166652381418e-08,-6.759617356495035e-08,6.070643641514982e-08,4.40699567268809e-08
-1524.9375,-6.573280482285875e-08,-6.743827887668072e-08,6.064617675786313e-08,4.403071974463643e-08
-1524.4375,-6.597042870169026e-08,-6.749765956772335e-08,6.058588011065006e-08,4.399146760196868e-08
-1523.9375,-6.597440234514903e-08,-6.714538705660006e-08,6.052554650365674e-08,4.395220030901076e-08
-1523.4375,-6.696463429506234e-08,-6.731542775297508e-08,6.046517596705903e-08,4.39129178758961e-08
-1522.9375,-6.719669507305165e-08,-6.695005512125058e-08,6.040476853106267e-08,4.3873620312757854e-08
-1522.4375,-6.801526562554822e-08,-6.70800784135962e-08,6.034432422590204e-08,4.38343076297294e-08
-1521.9375,-6.833474655962943e-08,-6.678082143187434e-08,6.028384308184231e-08,4.3794979836944056e-08
-1521.4375,-6.85946228418298e-08,-6.688980569402875e-08,6.022332512917797e-08,4.375563694453514e-08
-1520.9375,-6.865263803632712e-08,-6.651793400781037e-08,6.016277039823222e-08,4.3716278962635873e-08
-1520.4375,-6.906669168472588e-08,-6.673926303282138e-08,6.010217891935944e-08,4.367690590137946e-08
-1519.9375,-6.806056516097766e-08,-6.632323303070884e-08,6.004155072294192e-08,4.3637517770899493e-08
-1519.4375,-6.80216234550822e-08,-6.645336560324688e-08,5.998088583939285e-08,4.359811458132902e-08
-1518.9375,-6.755909135648704e-08,-6.628697767561755e-08,5.992018429915434e-08,4.355869634280137e-08
-1518.4375,-6.655455429012232e-08,-6.608806612114025e-08,5.985944613269843e-08,4.35192630654498e-08
-1517.9375,-6.59116187785012e-08,-6.617677717208015e-08,5.979867137052665e-08,4.347981475940769e-08
-1517.4375,-6.469409442274902e-08,-6.587431250514675e-08,5.973786004317031e-08,4.3440351434808356e-08
-1516.9375,-6.441832356671375e-08,-6.593584586739424e-08,5.967701218118997e-08,4.340087310178501e-08
-1516.4375,-6.421646247901073e-08,-6.575676333470607e-08,5.961612781517615e-08,4.336137977047082e-08
-1515.9375,-6.349405409821519e-08,-6.570798323362512e-08,5.955520697574849e-08,4.332187145099942e-08
-1515.4375,-6.306966897682376e-08,-6.556253523228898e-08,5.9494249693556824e-08,4.328234815350392e-08
-1514.9375,-6.368876262769254e-08,-6.547881803920099e-08,5.9433255999280594e-08,4.324280988811742e-08
-1514.4375,-6.400903829046547e-08,-6.538418819106147e-08,5.9372225923628416e-08,4.320325666497362e-08
-1513.9375,-6.400268046093153e-08,-6.523566153764282e-08,5.931115949733834e-08,4.3163688494205464e-08
-1513.4375,-6.473939395817843e-08,-6.523433171373937e-08,5.925005675117885e-08,4.312410538594638e-08
-1512.9375,-6.546577598243268e-08,-6.507342694319255e-08,5.9188917715947424e-08,4.3084507350329634e-08
-1512.4375,-6.605387521432342e-08,-6.499127236266798e-08,5.912774242247139e-08,4.304489439748849e-08
-1511.9375,-6.632169878344124e-08,-6.492715046294496e-08,5.906653090160736e-08,4.3005266537556436e-08
-1511.4375,-6.640594002476612e-08,-6.475688422418946e-08,5.9005283184242106e-08,4.2965623780666623e-08
-1510.9375,-6.687165103812826e-08,-6.467064774488873e-08,5.8943999301291344e-08,4.2925966136952164e-08
-1510.4375,-6.685734592167686e-08,-6.466594012041133e-08,5.888267928370105e-08,4.288629361654659e-08
-1509.9375,-6.628434653492927e-08,-6.441301819473696e-08,5.88213231624465e-08,4.284660622958322e-08
-1509.4375,-6.63065989382981e-08,-6.448530005668362e-08,5.8759930968532494e-08,4.280690398619521e-08
-1508.9375,-6.538074001241604e-08,-6.434175121305144e-08,5.8698502732993244e-08,4.2767186896515945e-08
-1508.4375,-6.441355519456329e-08,-6.406656236310246e-08,5.8637038486893474e-08,4.272745497067863e-08
-1507.9375,-6.420295209125108e-08,-6.433430900135664e-08,5.85755382613264e-08,4.268770821881664e-08
-1507.4375,-6.26985306777792e-08,-6.374173543878642e-08,5.85140020874156e-08,4.2647946651063135e-08
-1506.9375,-6.266912571618465e-08,-6.412943929481782e-08,5.8452429996314015e-08,4.260817027755154e-08
-1506.4375,-6.173293531730991e-08,-6.368623429661897e-08,5.8390822019204175e-08,4.2568379108415075e-08
-1505.9375,-6.153186895829864e-08,-6.377689446670851e-08,5.832917818729812e-08,4.252857315378716e-08
-1505.4375,-6.167253593673737e-08,-6.365326457588756e-08,5.826749853183745e-08,4.248875242380106e-08
-1504.9375,-6.1515179655772e-08,-6.346226008210112e-08,5.8205783084094025e-08,4.244891692858984e-08
-1504.4375,-6.18203554734018e-08,-6.353019891692634e-08,5.8144031875368536e-08,4.2409066678286965e-08
-1503.9375,-6.227096664162079e-08,-6.319658793054737e-08,5.808224493699161e-08,4.236920168302582e-08
-1503.4375,-6.30092695962512e-08,-6.341331139119079e-08,5.802042230032333e-08,4.232932195293961e-08
-1502.9375,-6.30577480464476e-08,-6.299390976920662e-08,5.795856399675382e-08,4.228942749816155e-08
-1502.4375,-6.434679798445678e-08,-6.319564064885229e-08,5.7896670057702054e-08,4.2249518328824916e-08
-1501.9375,-6.442706558232294e-08,-6.289893122998783e-08,5.7834740514617406e-08,4.220959445506318e-08
-1501.4375,-6.439845534942014e-08,-6.285482128524192e-08,5.7772775398978473e-08,4.2169655887009606e-08
-1500.9375,-6.495476543364112e-08,-6.281484039943638e-08,5.771077474229332e-08,4.2129702634797254e-08
-1500.4375,-6.490151861129426e-08,-6.258034161061818e-08,5.7648738576100054e-08,4.2089734708559706e-08
-1499.9375,-6.462892667002598e-08,-6.269803151313438e-08,5.758666693196566e-08,4.204975211843018e-08
-1499.4375,-6.395102309596814e-08,-6.233457278622288e-08,5.752455984148797e-08,4.2009754874541776e-08
-1498.9375,-6.367684169731637e-08,-6.259032328147271e-08,5.746241733629297e-08,4.196974298702793e-08
-1498.4375,-6.247123827194035e-08,-6.206141635537777e-08,5.740023944803728e-08,4.192971646602206e-08
-1497.9375,-6.229242431629788e-08,-6.242023246370741e-08,5.7338026208406556e-08,4.188967532165727e-08
-1497.4375,-6.087303887284265e-08,-6.19317886496558e-08,5.7275777649116686e-08,4.184961956406695e-08
-1496.9375,-6.051700041894122e-08,-6.211898423450039e-08,5.721349380191226e-08,4.180954920338435e-08
-1496.4375,-6.013870956167097e-08,-6.191993739440143e-08,5.7151174698568654e-08,4.1769464249742745e-08
-1495.9375,-5.971829808373826e-08,-6.181528101018175e-08,5.708882037088982e-08,4.1729364713275506e-08
-1495.4375,-5.970796661074558e-08,-6.180274939579928e-08,5.7026430850709496e-08,4.1689250604115846e-08
-1494.9375,-5.960942025296929e-08,-6.159819131544866e-08,5.696400616989157e-08,4.1649121932397034e-08
-1494.4375,-5.991618552798258e-08,-6.16251119271043e-08,5.6901546360329175e-08,4.16089787082526e-08
-1493.9375,-6.041130150293924e-08,-6.138302420488366e-08,5.683905145394487e-08,4.156882094181544e-08
-1493.4375,-6.118854616346513e-08,-6.149789855516934e-08,5.677652148269125e-08,4.1528648643219087e-08
-1492.9375,-6.135543918873142e-08,-6.116007705210158e-08,5.671395647855008e-08,4.1488461822596965e-08
-1492.4375,-6.217162555515276e-08,-6.129401458307681e-08,5.6651356473533164e-08,4.144826049008208e-08
-1491.9375,-6.231944509181717e-08,-6.104480736643576e-08,5.658872149968164e-08,4.1408044655807904e-08
-1491.4375,-6.279071920602152e-08,-6.097458756789775e-08,5.6526051589066276e-08,4.136781432990771e-08
-1490.9375,-6.332080324341494e-08,-6.101136465988384e-08,5.646334677378732e-08,4.1327569522514657e-08
-1490.4375,-6.285111858659409e-08,-6.067796692600416e-08,5.640060708597517e-08,4.128731024376222e-08
-1489.9375,-6.281853471023258e-08,-6.090827914359866e-08,5.6337832557789305e-08,4.1247036503783675e-08
-1489.4375,-6.205956880961682e-08,-6.047548239477534e-08,5.627502322141869e-08,4.1206748312712175e-08
-1488.9375,-6.184817097761285e-08,-6.07134356736639e-08,5.6212179109082665e-08,4.116644568068115e-08
-1488.4375,-6.088337034583533e-08,-6.035519246652702e-08,5.614930025302933e-08,4.112612861782381e-08
-1487.9375,-6.028414491226018e-08,-6.042551599636438e-08,5.608638668553693e-08,4.1085797134273476e-08
-1487.4375,-5.923112939569904e-08,-6.029014418773621e-08,5.60234384389132e-08,4.104545124016331e-08
-1486.9375,-5.8499184270602574e-08,-6.012215997613074e-08,5.596045554549519e-08,4.100509094562679e-08
-1486.4375,-5.8488058068918153e-08,-6.015882619768107e-08,5.589743803765005e-08,4.096471626079735e-08
-1485.9375,-5.785545403028972e-08,-5.998547216609461e-08,5.5834385947774026e-08,4.092432719580782e-08
-1485.4375,-5.764564565566925e-08,-5.986927084211099e-08,5.577129930829346e-08,4.088392376079189e-08
-1484.9375,-5.7977047520126605e-08,-5.992639615561702e-08,5.5708178151663806e-08,4.084350596588279e-08
-1484.4375,-5.790313775179439e-08,-5.96057132239965e-08,5.564502251037078e-08,4.080307382121372e-08
-1483.9375,-5.882184411945075e-08,-5.970954151322062e-08,5.558183241692911e-08,4.0762627336917846e-08
-1483.4375,-5.907377311473367e-08,-5.9508776097662186e-08,5.5518607903883376e-08,4.072216652312875e-08
-1482.9375,-5.932013900917439e-08,-5.946193070896056e-08,5.545534900380776e-08,4.0681691389979545e-08
-1482.4375,-6.036679669620158e-08,-5.939028010811891e-08,5.539205574930577e-08,4.0641201947603546e-08
-1481.9375,-6.102960042511627e-08,-5.9331586301318225e-08,5.5328728173011196e-08,4.0600698206134074e-08
-1481.4375,-6.097079050192719e-08,-5.915102504930227e-08,5.526536630758688e-08,4.05601801757045e-08
-1480.9375,-6.124974027272942e-08,-5.913436044609193e-08,5.5201970185725126e-08,4.051964786644794e-08
-1480.4375,-6.103039515380802e-08,-5.897579704648298e-08,5.513853984014852e-08,4.0479101288497864e-08
-1479.9375,-6.079118181759299e-08,-5.887592423470832e-08,5.5075075303608825e-08,4.043854045198733e-08
-1479.5,-6.07101194910351e-08,-5.88696912384328e-08,5.5011576608887305e-08,4.039796536704992e-08
-1479.0,-5.981843389889803e-08,-5.8715983904020224e-08,5.494804378879505e-08,4.03573760438187e-08
-1478.5,-5.906026272697402e-08,-5.8661501325076186e-08,5.4884476876172565e-08,4.0316772492427186e-08
-1478.0,-5.847216349508327e-08,-5.8564120194642804e-08,5.482087590389037e-08,4.027615472300834e-08
-1477.5,-5.7398485032536793e-08,-5.8426856336561916e-08,5.4757240904848063e-08,4.0235522745695736e-08
-1477.0,-5.668640812473394e-08,-5.8381026097745405e-08,5.4693571911975406e-08,4.019487657062265e-08
-1476.5,-5.651713091339241e-08,-5.8240052186128536e-08,5.46298689582309e-08,4.015421620792229e-08
-1476.0,-5.627712284848565e-08,-5.8274785709553946e-08,5.4566132076604035e-08,4.011354166772787e-08
-1475.5,-5.580505400558957e-08,-5.8036287822293973e-08,5.4502361300112554e-08,4.0072852960172875e-08
-1475.0,-5.6197649979311226e-08,-5.811652014249067e-08,5.4438556661804225e-08,4.003215009539041e-08
-1474.5,-5.627712284848565e-08,-5.786990533368338e-08,5.437471819475727e-08,3.999143308351395e-08
-1474.0,-5.680323324242034e-08,-5.7817992151127876e-08,5.431084593207805e-08,3.995070193467655e-08
-1473.5,-5.726497061232375e-08,-5.775496525388143e-08,5.4246939906903896e-08,3.99099566590118e-08
-1473.0,-5.7476368444327725e-08,-5.7602791305890086e-08,5.4183000152400374e-08,3.986919726665275e-08
-1472.5,-5.852461558873839e-08,-5.7551855073850223e-08,5.411902670176418e-08,3.982842376773283e-08
-1472.0,-5.921046644971367e-08,-5.753008845320375e-08,5.4055019588220825e-08,3.978763617238531e-08
-1471.5,-5.888144877133156e-08,-5.7275363481086955e-08,5.3990978845024596e-08,3.9746834490743446e-08
-1471.0,-5.941868536695068e-08,-5.740410988268339e-08,5.392690450546117e-08,3.970601873294062e-08
-1470.5,-5.947352164668103e-08,-5.70734474921875e-08,5.386279660284486e-08,3.966518890910988e-08
-1470.0,-5.927245528766973e-08,-5.722354718726561e-08,5.3798655170519104e-08,3.9624345029384816e-08
-1469.5,-5.848011078200072e-08,-5.6919162989258124e-08,5.373448024185797e-08,3.9583487103898535e-08
-1469.0,-5.824805000401139e-08,-5.707874443810196e-08,5.367027185026463e-08,3.954261514278441e-08
-1468.5,-5.728324937223388e-08,-5.6749860565848803e-08,5.3606030029171576e-08,3.9501729156175705e-08
-1468.0,-5.667766610912473e-08,-5.688537452816055e-08,5.3541754812041465e-08,3.946082915420569e-08
-1467.5,-5.567789741491048e-08,-5.660235706554682e-08,5.347744623236664e-08,3.941991514700779e-08
-1467.0,-5.512556097414824e-08,-5.6608376447274676e-08,5.34131043236681e-08,3.9378987144715166e-08
-1466.5,-5.452474608318957e-08,-5.646436034208669e-08,5.334872911949723e-08,3.9338045157461085e-08
-1466.0,-5.420923879256711e-08,-5.642007209221045e-08,5.3284320653435407e-08,3.929708919537892e-08
-1465.5,-5.423625956808642e-08,-5.623937555117277e-08,5.3219878959092584e-08,3.925611926860199e-08
-1465.0,-5.438328437605911e-08,-5.635438171983128e-08,5.3155404070108995e-08,3.921513538726351e-08
-1464.5,-5.423467011070292e-08,-5.597119899365662e-08,5.30908960201543e-08,3.9174137561496795e-08
-1464.0,-5.526225430912824e-08,-5.6205082900031685e-08,5.3026354842928115e-08,3.913312580143512e-08
-1463.5,-5.523046516145847e-08,-5.581522166192992e-08,5.296178057215856e-08,3.9092100117211905e-08
-1463.0,-5.5963205015246665e-08,-5.596297489006503e-08,5.2897173241604785e-08,3.905106051896021e-08
-1462.5,-5.6746807505306484e-08,-5.571943210793476e-08,5.2832532885054804e-08,3.90100070168134e-08
-1462.0,-5.720933960390165e-08,-5.578426794235784e-08,5.276785953632631e-08,3.896893962090507e-08
-1461.5,-5.73341120085055e-08,-5.5577137343993476e-08,5.270315322926653e-08,3.892785834136816e-08
-1461.0,-5.796035821759998e-08,-5.5610222649747953e-08,5.263841399775255e-08,3.88867631883361e-08
-1460.5,-5.767107697380509e-08,-5.5417301760813555e-08,5.257364187569088e-08,3.8845654171941995e-08
-1460.0,-5.72800704574669e-08,-5.5396671175564864e-08,5.250883689701769e-08,3.880453130231938e-08
-1459.5,-5.6955821151235234e-08,-5.5191490757986403e-08,5.244399909569877e-08,3.8763394589601577e-08
-1459.0,-5.63192434691481e-08,-5.529487812659731e-08,5.2379128505729184e-08,3.8722244043921635e-08
-1458.5,-5.525669120828604e-08,-5.4892527742804814e-08,5.231422516113454e-08,3.868107967541309e-08
-1458.0,-5.5187549812104276e-08,-5.521671565683403e-08,5.224928909596887e-08,3.86399014942091e-08
-1457.5,-5.364895506488741e-08,-5.4723769653463886e-08,5.218432034431653e-08,3.8598709510442936e-08
-1457.0,-5.340417862783018e-08,-5.497408972834798e-08,5.211931894029147e-08,3.855750373424786e-08
-1456.5,-5.3005224824574566e-08,-5.466880178827749e-08,5.2054284918037173e-08,3.851628417575746e-08
-1456.0,-5.250931412092616e-08,-5.470750334842287e-08,5.198921831172656e-08,3.8475050845104685e-08
-1455.5,-5.2297916288922186e-08,-5.453444515062635e-08,5.1924119155562257e-08,3.843380375242301e-08
-1455.0,-5.264600745590617e-08,-5.452137142599169e-08,5.185898748377629e-08,3.83925429078455e-08
-1454.5,-5.272230141031361e-08,-5.440726308588108e-08,5.17938233306309e-08,3.835126832150578e-08
-1454.0,-5.325715381985749e-08,-5.430235856979778e-08,5.1728626730417375e-08,3.830998000353696e-08
-1453.5,-5.4002609332713604e-08,-5.431418570853207e-08,5.166339771745697e-08,3.826867796407242e-08
-1453.0,-5.418698638919827e-08,-5.4105065138093057e-08,5.159813632610005e-08,3.8227362213245215e-08
-1452.5,-5.498171508094252e-08,-5.404099160441024e-08,5.1532842590727036e-08,3.818603276118903e-08
-1452.0,-5.548000997066617e-08,-5.404932017244035e-08,5.1467516545747814e-08,3.814468961803676e-08
-1451.5,-5.529483818548976e-08,-5.367458728621546e-08,5.140215822560197e-08,3.810333279392205e-08
-1451.0,-5.620639199492041e-08,-5.401044141173198e-08,5.133676766475879e-08,3.806196229897779e-08
-1450.5,-5.571604439211421e-08,-5.3461134002573446e-08,5.127134489771676e-08,3.802057814333767e-08
-1450.0,-5.578518578829597e-08,-5.384546854046186e-08,5.1205889959004214e-08,3.797918033713486e-08
-1449.5,-5.500078856954439e-08,-5.336128414399653e-08,5.114040288317896e-08,3.793776889050256e-08
-1449.0,-5.477349616370552e-08,-5.3561922101153226e-08,5.1074883704829024e-08,3.7896343813574e-08
-1448.5,-5.375068033743068e-08,-5.331796594566838e-08,5.100933245857119e-08,3.78549051164827e-08
-1448.0,-5.298853552204794e-08,-5.321199091781344e-08,5.094374917905237e-08,3.781345280936177e-08
-1447.5,-5.2405999390999404e-08,-5.331671151291074e-08,5.087813390094871e-08,3.7771986902344686e-08
-1447.0,-5.141020434024387e-08,-5.29558192319475e-08,5.081248665896665e-08,3.7730507405564617e-08
-1446.5,-5.154530821784038e-08,-5.313359772555017e-08,5.074680748784143e-08,3.7689014329154666e-08
-1446.0,-5.0741837510486934e-08,-5.293360173741917e-08,5.068109642233836e-08,3.7647507683248525e-08
-1445.5,-5.030712091610283e-08,-5.270111178438332e-08,5.0615353497252283e-08,3.760598747797925e-08
-1445.0,-5.1139201856359065e-08,-5.2979318730042096e-08,5.054957874740755e-08,3.7564453723480156e-08
-1444.5,-5.076011627039706e-08,-5.236866636477352e-08,5.0483772207658323e-08,3.752290642988446e-08
-1444.0,-5.174160620470121e-08,-5.283805513574356e-08,5.041793391288807e-08,3.748134560732575e-08
-1443.5,-5.175988496461133e-08,-5.230298678988615e-08,5.0352063898010186e-08,3.743977126593692e-08
-1443.0,-5.2719917224238376e-08,-5.255502475662493e-08,5.0286162197967366e-08,3.7398183415851604e-08
-1442.5,-5.325715381985749e-08,-5.224268914066688e-08,5.0220228847732506e-08,3.735658206720286e-08
-1442.0,-5.374352777920498e-08,-5.232694535711316e-08,5.015426388230716e-08,3.7314967230124114e-08
-1441.5,-5.384366359436475e-08,-5.2049560905397407e-08,5.00882673367233e-08,3.727333891474853e-08
-1441.0,-5.428950639043328e-08,-5.217131922935935e-08,5.0022239246042295e-08,3.723169713120958e-08
-1440.5,-5.397717801457778e-08,-5.188034867807365e-08,4.995617964535448e-08,3.719004188964048e-08
-1440.0,-5.403280902299988e-08,-5.199255743113051e-08,4.9890088569780926e-08,3.7148373200174445e-08
-1439.5,-5.34908040552303e-08,-5.175159934247257e-08,4.9823966054472006e-08,3.710669107294485e-08
-1439.0,-5.2858200016601886e-08,-5.17611432829616e-08,4.975781213460671e-08,3.706499551808496e-08
-1438.5,-5.2073802797850313e-08,-5.1614830754955153e-08,4.969162684539469e-08,3.702328654572809e-08
-1438.0,-5.125205333058675e-08,-5.1490296880996674e-08,4.9625410222075066e-08,3.6981564166007625e-08
-1437.5,-5.049547161604622e-08,-5.154330165622608e-08,4.955916229991618e-08,3.693982838905661e-08
-1437.0,-4.991770385714817e-08,-5.125241245615507e-08,4.949288311421633e-08,3.689807922500842e-08
-1436.5,-4.986922540695176e-08,-5.141143090420752e-08,4.9426572700303454e-08,3.6856316683996586e-08
-1436.0,-4.875978415327678e-08,-5.1160339742265694e-08,4.936023109353431e-08,3.681454077615406e-08
-1435.5,-4.883846229375946e-08,-5.1105592848116485e-08,4.9293858329296644e-08,3.677275151161442e-08
-1435.0,-4.9448019200327305e-08,-5.1125613694050866e-08,4.92274544430067e-08,3.673094890051068e-08
-1434.5,-4.902363407893586e-08,-5.086020684832339e-08,4.91610194701105e-08,3.668913295297652e-08
-1434.0,-4.980485238292047e-08,-5.0968508560175625e-08,4.90945534460841e-08,3.664730367914484e-08
-1433.5,-5.0539181694092164e-08,-5.073377024824369e-08,4.90280564064329e-08,3.660546108914917e-08
-1433.0,-5.0770447743389735e-08,-5.077590434710758e-08,4.8961528386691836e-08,3.656360519312257e-08
-1432.5,-5.1278279377414314e-08,-5.05358588914436e-08,4.889496942242572e-08,3.6521736001198674e-08
-1432.0,-5.229394264546346e-08,-5.060820946666507e-08,4.8828379549228965e-08,3.647985352351059e-08
-1431.5,-5.207539225523379e-08,-5.040380803356592e-08,4.8761758802724944e-08,3.643795777019153e-08
-1431.0,-5.2371826057254396e-08,-5.0334077654974944e-08,4.869510721856738e-08,3.639604875137476e-08
-1430.5,-5.276839567443479e-08,-5.040229540465767e-08,4.8628424832439436e-08,3.635412647719382e-08
-1430.0,-5.187988899706471e-08,-5.006092399337713e-08,4.8561711680053497e-08,3.6312190957781865e-08
-1429.5,-5.183379473294353e-08,-5.022907535953206e-08,4.849496779715249e-08,3.627024220327227e-08
-1429.0,-5.116622263187837e-08,-4.999115507808733e-08,4.8428193219507616e-08,3.622828022379803e-08
-1428.5,-5.0352420451532255e-08,-4.990069200464435e-08,4.836138798292078e-08,3.618630502949279e-08
-1428.0,-4.984220463143245e-08,-4.9971252747868403e-08,4.829455212322294e-08,3.614431663048971e-08
-1427.5,-4.8813030975623664e-08,-4.971799699548415e-08,4.822768567627472e-08,3.610231503692211e-08
-1427.0,-4.8487192212008486e-08,-4.9779208281977055e-08,4.816078867796701e-08,3.606030025892331e-08
-1426.5,-4.801671282649591e-08,-4.9640923146149764e-08,4.8093861164219114e-08,3.6018272306626416e-08
-1426.0,-4.729986754654259e-08,-4.949796154712354e-08,4.80269031709809e-08,3.597623119016475e-08
-1425.5,-4.717827405670573e-08,-4.9526815393519875e-08,4.7959914734231465e-08,3.593417691967189e-08
-1425.0,-4.7242647080737e-08,-4.9258287344256926e-08,4.789289588997966e-08,3.58921095052809e-08
-1424.5,-4.778385731981483e-08,-4.941808210213508e-08,4.7825846674263887e-08,3.58500289571251e-08
-1424.0,-4.793247158517101e-08,-4.907374178210646e-08,4.775876712315218e-08,3.580793528533785e-08
-1423.5,-4.88321044642255e-08,-4.9255628818760035e-08,4.76916572727418e-08,3.576582850005233e-08
-1423.0,-4.908959656035063e-08,-4.8972159072967783e-08,4.7624517159160296e-08,3.5723708611401896e-08
-1422.5,-4.98286942436728e-08,-4.896460945680827e-08,4.755734681856421e-08,3.568157562951988e-08
-1422.0,-5.037705704097633e-08,-4.891895232441207e-08,4.749014628714018e-08,3.563942956453954e-08
-1421.5,-5.0416793475563536e-08,-4.872112054585028e-08,4.742291560110447e-08,3.5597270426594146e-08
-1421.0,-5.098740867623592e-08,-4.8736936826080966e-08,4.735565479670236e-08,3.5555098225816967e-08
-1420.5,-5.087217301593299e-08,-4.864275766443272e-08,4.7288363910209204e-08,3.551291297234148e-08
-1420.0,-5.022049548870272e-08,-4.8447848833362526e-08,4.7221042977929683e-08,3.547071467630074e-08
-1419.5,-5.015850665074666e-08,-4.8541398518276656e-08,4.715369203619833e-08,3.542850334782796e-08
-1419.0,-4.950921330959161e-08,-4.8319066739816535e-08,4.708631112137995e-08,3.538627899705689e-08
-1418.5,-4.8979924000889935e-08,-4.828267057484937e-08,4.701890026986723e-08,3.534404163412036e-08
-1418.0,-4.8163737634468586e-08,-4.828834159546816e-08,4.695145951808396e-08,3.5301791269152075e-08
-1417.5,-4.696449203862652e-08,-4.8058563135571657e-08,4.688398890248304e-08,3.525952791228476e-08
-1417.0,-4.684369327748138e-08,-4.806052899081456e-08,4.681648845954671e-08,3.521725157365233e-08
-1416.5,-4.633427218607332e-08,-4.802079966079103e-08,4.674895822578729e-08,3.517496226338767e-08
-1416.0,-4.538616085682243e-08,-4.772222444703602e-08,4.66813982377465e-08,3.513265999162421e-08
-1415.5,-4.578908830353677e-08,-4.796379700889837e-08,4.6613808531996064e-08,3.509034476849533e-08
-1415.0,-4.5551464424705236e-08,-4.755684116507169e-08,4.6546189145136167e-08,3.504801660413407e-08
-1414.5,-4.616022660258133e-08,-4.773015760579744e-08,4.647854011379791e-08,3.500567550867397e-08
-1414.0,-4.647732335058729e-08,-4.7511417036161536e-08,4.6410861474641314e-08,3.4963321492248194e-08
-1413.5,-4.6717331415494056e-08,-4.744754133883304e-08,4.634315326435602e-08,3.4920954564990164e-08
-1413.0,-4.7413513749462015e-08,-4.7411550249853686e-08,4.6275415519661747e-08,3.487857473703299e-08
-1412.5,-4.818599003783744e-08,-4.721867356027201e-08,4.620764827730736e-08,3.4836182018509986e-08
-1412.0,-4.870892151700515e-08,-4.7292730414141154e-08,4.6139851574071124e-08,3.479377641955464e-08
-1411.5,-4.8705742602238166e-08,-4.704235471587372e-08,4.60720254467617e-08,3.475135795030005e-08
-1411.0,-4.933516772609961e-08,-4.716502612185173e-08,4.600416993221677e-08,3.470892662087965e-08
-1410.5,-4.923264772486461e-08,-4.6935086954170734e-08,4.5936285067303633e-08,3.46664824414266e-08
-1410.0,-4.904509175361296e-08,-4.695071081785885e-08,4.5868370888919404e-08,3.462402542207416e-08
-1409.5,-4.856666508118292e-08,-4.6815958599757236e-08,4.5800427433991194e-08,3.4581555572955815e-08
-1409.0,-4.785776708814705e-08,-4.6722752255125385e-08,4.5732454739474203e-08,3.453907290420483e-08
-1408.5,-4.710992738921571e-08,-4.6624666717097e-08,4.5664452842355184e-08,3.449657742595437e-08
-1408.0,-4.6277051720267735e-08,-4.6552938089454316e-08,4.5596421779649165e-08,3.4454069148337695e-08
-1407.5,-4.5549874967321744e-08,-4.650661284882093e-08,4.5528361588401775e-08,3.4411548081488234e-08
