potential,current,current_filtered_50Hz
-1415.375,-7.609050386236157e-08,-7.648012935022701e-08
-1414.875,-7.561764029077375e-08,-7.626669665419388e-08
-1414.375,-7.570506044686559e-08,-7.634558300373914e-08
-1413.875,-7.494450508886636e-08,-7.61154839700753e-08
-1413.375,-7.470131810919262e-08,-7.615001916351409e-08
-1412.875,-7.478396989313402e-08,-7.601695713295823e-08
-1412.375,-7.483006415725517e-08,-7.599579797370898e-08
-1411.875,-7.497708896522787e-08,-7.58765539255964e-08
-1411.375,-7.540783191615326e-08,-7.586719406508502e-08
-1410.875,-7.549684152962863e-08,-7.571265005861436e-08
-1410.375,-7.582983285146945e-08,-7.565349621510176e-08
-1409.875,-7.612706138218181e-08,-7.561411931672906e-08
-1409.375,-7.623196556949205e-08,-7.546563462882163e-08
-1408.875,-7.677317580856988e-08,-7.548760221125002e-08
-1408.375,-7.67858914676378e-08,-7.539058729640186e-08
-1407.875,-7.64378003006538e-08,-7.522741967569965e-08
-1407.375,-7.639409022260788e-08,-7.532564131801176e-08
-1406.875,-7.580837517679236e-08,-7.496963679293607e-08
-1406.375,-7.583142230885293e-08,-7.522181666793154e-08
-1405.875,-7.509788772637299e-08,-7.485211555487814e-08
-1405.375,-7.491351066988832e-08,-7.505687987274995e-08
-1404.875,-7.41926917464763e-08,-7.48022907624623e-08
-1404.375,-7.390102631660615e-08,-7.47965345217828e-08
-1403.875,-7.363638166225532e-08,-7.474876191110684e-08
-1403.375,-7.318179685057762e-08,-7.454817518072135e-08
-1402.875,-7.337888956613019e-08,-7.467347345132607e-08
-1402.375,-7.333041111593379e-08,-7.439294893695471e-08
-1401.875,-7.371744398881324e-08,-7.453957109570235e-08
-1401.375,-7.361889763103695e-08,-7.425301615687702e-08
-1400.875,-7.408619810178257e-08,-7.439276728642434e-08
-1400.375,-7.433256399622329e-08,-7.409137149302715e-08
-1399.875,-7.486662167707544e-08,-7.427431052232973e-08
-1399.375,-7.474900183069728e-08,-7.396279624756307e-08
-1398.875,-7.531166974445221e-08,-7.410885666087543e-08
-1398.375,-7.519404989807405e-08,-7.387048282748938e-08
-1397.875,-7.507960896646289e-08,-7.391858776235328e-08
-1397.375,-7.495324710447555e-08,-7.375633450808067e-08
-1396.875,-7.478317516444228e-08,-7.376911190674592e-08
-1396.375,-7.422209670807082e-08,-7.364265269990031e-08
-1395.875,-7.387241608370336e-08,-7.357865171812212e-08
-1395.375,-7.332961638724204e-08,-7.356985180402323e-08
-1394.875,-7.259846599083734e-08,-7.334644943896457e-08
-1394.375,-7.26159500220557e-08,-7.345312958430769e-08
-1393.875,-7.206281885260169e-08,-7.321993427019482e-08
-1393.375,-7.194678846360705e-08,-7.326492115742043e-08
-1392.875,-7.198493544081078e-08,-7.315982328307908e-08
-1392.375,-7.19404306340731e-08,-7.310844262940996e-08
-1391.875,-7.215103373738532e-08,-7.303900078256675e-08
-1391.375,-7.251660893558768e-08,-7.295155096902319e-08
-1390.875,-7.262866568112361e-08,-7.291652251879196e-08
-1390.375,-7.28098638228413e-08,-7.274088981574433e-08
-1389.875,-7.338047902351368e-08,-7.281748909479396e-08
-1389.375,-7.338683685304762e-08,-7.262345804161989e-08
-1388.875,-7.389307902968871e-08,-7.263280905870487e-08
-1388.375,-7.401944089167606e-08,-7.257412362649681e-08
-1387.875,-7.350763561419276e-08,-7.24271301588851e-08
-1387.375,-7.357995592514148e-08,-7.241309264290424e-08
-1386.875,-7.335504770537785e-08,-7.232125271471114e-08
-1386.375,-7.27001912633806e-08,-7.226235784568602e-08
-1385.875,-7.242759932211232e-08,-7.216632072871479e-08
-1385.375,-7.210255528718892e-08,-7.225330236733094e-08
-1384.875,-7.127365326169965e-08,-7.191350877071392e-08
-1384.375,-7.142226752705584e-08,-7.216099899181092e-08
-1383.875,-7.054647650875367e-08,-7.18028327395531e-08
-1383.375,-7.054568178006193e-08,-7.189899943678982e-08
-1382.875,-7.07570796120659e-08,-7.181143075812815e-08
-1382.375,-7.052501883407658e-08,-7.168335692202659e-08
-1381.875,-7.076343744159985e-08,-7.169245701600855e-08
-1381.375,-7.097721945967906e-08,-7.154909394013422e-08
-1380.875,-7.113139682587745e-08,-7.153188056180875e-08
-1380.375,-7.155896086203585e-08,-7.138954276717611e-08
-1379.875,-7.209301854288799e-08,-7.14470816237106e-08
-1379.375,-7.201990350324754e-08,-7.125456334727693e-08
-1378.875,-7.255157699802443e-08,-7.129020288255242e-08
-1378.375,-7.260323436298781e-08,-7.119005081716346e-08
-1377.875,-7.214547063654313e-08,-7.107771538722866e-08
-1377.375,-7.222891714917626e-08,-7.108911625118585e-08
-1376.875,-7.203500334839065e-08,-7.0954540479643e-08
-1376.375,-7.150650876838073e-08,-7.09290209057578e-08
-1375.875,-7.098675620397999e-08,-7.083231884628144e-08
-1375.375,-7.057985511380694e-08,-7.082110017577627e-08
-1374.875,-7.006646037894014e-08,-7.063276761012077e-08
-1374.375,-6.989956735367386e-08,-7.076111949866444e-08
-1373.875,-6.932815742430973e-08,-7.047784151442301e-08
-1373.375,-6.944657199937964e-08,-7.061035918536948e-08
-1372.875,-6.912550160791496e-08,-7.040929682400699e-08
-1372.375,-6.915093292605077e-08,-7.040290792966726e-08
-1371.875,-6.946882440274848e-08,-7.032684319488092e-08
-1371.375,-6.964525417231568e-08,-7.026532216912325e-08
-1370.875,-6.995917200555467e-08,-7.021221755244141e-08
-1370.375,-7.040660425900668e-08,-7.01109711070651e-08
-1369.875,-7.060687588932624e-08,-7.013885408733177e-08
-1369.375,-7.072370100701264e-08,-6.989215307379671e-08
-1368.875,-7.137617326293468e-08,-7.005372700707245e-08
-1368.375,-7.089933604788813e-08,-6.976708836064044e-08
-1367.875,-7.103046628202594e-08,-6.98521016387006e-08
-1367.375,-7.1089276205215e-08,-6.974945935455274e-08
-1366.875,-7.053455557837751e-08,-6.960013251648161e-08
-1366.375,-7.018884859746876e-08,-6.969766763829599e-08
-1365.875,-6.961902812548812e-08,-6.942443532408279e-08
-1365.375,-6.943941944115394e-08,-6.958277615105695e-08
-1364.875,-6.8808404859909e-08,-6.933921658597435e-08
-1364.375,-6.860336485743896e-08,-6.938516085246712e-08
-1363.875,-6.806056516097766e-08,-6.928660310255469e-08
-1363.375,-6.774664732773867e-08,-6.91568448414349e-08
-1362.875,-6.809155957995569e-08,-6.919466307958483e-08
-1362.375,-6.789367213571137e-08,-6.905828788676874e-08
-1361.875,-6.798347647787848e-08,-6.901763553148178e-08
-1361.375,-6.851594470134713e-08,-6.901156621919215e-08
-1360.875,-6.865104857894363e-08,-6.88497254629164e-08
-1360.375,-6.898562935816798e-08,-6.883076146057804e-08
-1359.875,-6.9259016028128e-08,-6.878139093671391e-08
-1359.375,-6.941160393694289e-08,-6.862821234373992e-08
-1358.875,-6.992658812919316e-08,-6.872818181544165e-08
-1358.375,-6.982088921319117e-08,-6.85197844239345e-08
-1357.875,-6.990513045451606e-08,-6.860312297899874e-08
-1357.375,-6.963651215670653e-08,-6.838930586141997e-08
-1356.875,-6.92860368036473e-08,-6.84682837533238e-08
-1356.375,-6.873370036288503e-08,-6.824444333644383e-08
-1355.875,-6.872257416120063e-08,-6.832759380473451e-08
-1355.375,-6.803274965676661e-08,-6.819024226643578e-08
-1354.875,-6.752094437928331e-08,-6.814039060481219e-08
-1354.375,-6.735246189663353e-08,-6.80965900767769e-08
-1353.875,-6.679058871157035e-08,-6.803216942717165e-08
-1353.375,-6.650369165385067e-08,-6.78592816694437e-08
-1352.875,-6.685575646429338e-08,-6.802409784402849e-08
-1352.375,-6.646872359141393e-08,-6.765338217156725e-08
-1351.875,-6.704490189292849e-08,-6.79321272224049e-08
-1351.375,-6.691774530224942e-08,-6.75754037777376e-08
-1350.875,-6.740014561813817e-08,-6.773293172244805e-08
-1350.375,-6.785155151504892e-08,-6.751496058846769e-08
-1349.875,-6.820758996895036e-08,-6.754964660041187e-08
-1349.375,-6.811778562678325e-08,-6.742661067827733e-08
-1348.875,-6.848574501106082e-08,-6.739742959556371e-08
-1348.375,-6.874482656456946e-08,-6.731112392214818e-08
-1347.875,-6.847859245283513e-08,-6.728331945930473e-08
-1347.375,-6.822348454278522e-08,-6.714147593110857e-08
-1346.875,-6.817659554997231e-08,-6.718888147497269e-08
-1346.375,-6.752809693750901e-08,-6.703380752299559e-08
-1345.875,-6.727775739960957e-08,-6.700001123823125e-08
-1345.375,-6.696701848113756e-08,-6.705031021803321e-08
-1344.875,-6.613016916873088e-08,-6.672571935224798e-08
-1344.375,-6.622951025519889e-08,-6.703736488946688e-08
-1343.875,-6.539583985755918e-08,-6.655260498130337e-08
-1343.375,-6.556352761151723e-08,-6.688538228363396e-08
-1342.875,-6.52686832668801e-08,-6.65393948120803e-08
-1342.375,-6.558180637142733e-08,-6.663218585539191e-08
-1341.875,-6.563187427900723e-08,-6.656272416697002e-08
-1341.375,-6.564061629461641e-08,-6.636442141340793e-08
-1340.875,-6.632169878344124e-08,-6.65235989535708e-08
-1340.375,-6.633759335727612e-08,-6.620549695660006e-08
-1339.875,-6.693125569000907e-08,-6.639950304883223e-08
-1339.375,-6.711086437434328e-08,-6.616414667774191e-08
-1338.875,-6.743670313795843e-08,-6.620625650763686e-08
-1338.375,-6.734371988102435e-08,-6.609701311736979e-08
-1337.875,-6.711324856041852e-08,-6.602621216668928e-08
-1337.375,-6.714265352201303e-08,-6.5986933600187e-08
-1336.875,-6.697734995413023e-08,-6.590639852300973e-08
-1336.375,-6.646316049057172e-08,-6.591364946076507e-08
-1335.875,-6.591400296457644e-08,-6.574616121140148e-08
-1335.375,-6.5766183427912e-08,-6.586441821388704e-08
-1334.9375,-6.503821194627428e-08,-6.554057249132403e-08
-1334.4375,-6.487847147923367e-08,-6.577147514592051e-08
-1333.9375,-6.419262061825838e-08,-6.543008816719161e-08
-1333.4375,-6.437858713212656e-08,-6.560214896292618e-08
-1332.9375,-6.425143054144746e-08,-6.543202178497992e-08
-1332.4375,-6.425937782836491e-08,-6.537881004141718e-08
-1331.9375,-6.448110713336155e-08,-6.539485031439578e-08
-1331.4375,-6.445090744307526e-08,-6.518839974579053e-08
-1330.9375,-6.500562806991277e-08,-6.529432542315392e-08
-1330.4375,-6.531239334492604e-08,-6.506444458675266e-08
-1329.9375,-6.575426249753584e-08,-6.519110836985874e-08
-1329.4375,-6.58019462190405e-08,-6.497628107446399e-08
-1328.9375,-6.619454219276216e-08,-6.503837930238642e-08
-1328.4375,-6.616752141724285e-08,-6.494029780486983e-08
-1327.9375,-6.614447428518227e-08,-6.483300941414832e-08
-1327.4375,-6.613732172695657e-08,-6.488677328886951e-08
-1326.9375,-6.544590776513907e-08,-6.470139002160413e-08
-1326.4375,-6.535769288035545e-08,-6.473367488199641e-08
-1325.9375,-6.506125907833485e-08,-6.464061634517915e-08
-1325.4375,-6.427924604565851e-08,-6.459715190578402e-08
-1324.9375,-6.38945973588543e-08,-6.449646231036418e-08
-1324.4375,-6.378651425677707e-08,-6.455604785437875e-08
-1323.9375,-6.315788386160737e-08,-6.431085415087229e-08
-1323.4375,-6.326517223499285e-08,-6.447945545150389e-08
-1322.9375,-6.290595486632445e-08,-6.420372073132478e-08
-1322.4375,-6.304423765868795e-08,-6.432240209146108e-08
-1321.9375,-6.330252448350482e-08,-6.415781432717085e-08
-1321.4375,-6.368558371292557e-08,-6.413928648893908e-08
-1320.9375,-6.381671394706337e-08,-6.41354238227539e-08
-1320.4375,-6.404797999636092e-08,-6.393812017027122e-08
-1319.9375,-6.473144667126099e-08,-6.408436541639499e-08
-1319.4375,-6.461541628226633e-08,-6.380694174265989e-08
-1318.9375,-6.509384295469636e-08,-6.392199238191012e-08
-1318.4375,-6.503582776019903e-08,-6.37586403850505e-08
-1317.9375,-6.481489318389412e-08,-6.374872368398822e-08
-1317.4375,-6.487290837839148e-08,-6.365263757836103e-08
-1316.9375,-6.468932605059854e-08,-6.368451861496906e-08
-1316.4375,-6.401778030607465e-08,-6.350693334251298e-08
-1315.9375,-6.396373875503603e-08,-6.358469743856336e-08
-1315.4375,-6.328901409574517e-08,-6.344361533851386e-08
-1314.9375,-6.266912571618465e-08,-6.340601921589218e-08
-1314.4375,-6.26015737773864e-08,-6.336156825096271e-08
-1313.9375,-6.224315113740974e-08,-6.330995244694902e-08
-1313.4375,-6.182989221770272e-08,-6.321477564101749e-08
-1312.9375,-6.199042741343508e-08,-6.324809911812471e-08
-1312.4375,-6.196976446744971e-08,-6.313408292494679e-08
-1311.9375,-6.226301935470335e-08,-6.309834080487061e-08
-1311.4375,-6.257216881579187e-08,-6.305394738487729e-08
-1310.9375,-6.25387902107386e-08,-6.299034330278501e-08
-1310.4375,-6.30164221544769e-08,-6.28495311497965e-08
-1309.9375,-6.371339921713659e-08,-6.299169295396155e-08
-1309.4375,-6.33398767320168e-08,-6.266658707566038e-08
-1308.9375,-6.402095922084162e-08,-6.291138476666343e-08
-1308.4375,-6.408930588833162e-08,-6.262437414416375e-08
-1307.9375,-6.394387053774244e-08,-6.270588290651499e-08
-1307.4375,-6.357352696738963e-08,-6.25882405939061e-08
-1306.9375,-6.344239673325182e-08,-6.254569726302278e-08
-1306.4375,-6.325960913415064e-08,-6.248422046415805e-08
-1305.9375,-6.272157780983977e-08,-6.246236232555377e-08
-1305.4375,-6.208500012775264e-08,-6.238317941396739e-08
-1304.9375,-6.186565500883122e-08,-6.234430335423763e-08
-1304.4375,-6.154935298951702e-08,-6.230774170795148e-08
-1303.9375,-6.103118988249976e-08,-6.218876067135537e-08
-1303.4375,-6.092549096649777e-08,-6.220640496432351e-08
-1302.9375,-6.075224011169753e-08,-6.207662939979869e-08
-1302.4375,-6.087462833022614e-08,-6.208428235997e-08
-1301.9375,-6.112576259681732e-08,-6.202070579352004e-08
-1301.4375,-6.131172911068548e-08,-6.192508753199132e-08
-1300.9375,-6.164551516121807e-08,-6.199805845722174e-08
-1300.4375,-6.196896973875798e-08,-6.173479887255103e-08
-1299.9375,-6.26357471111314e-08,-6.195566208943366e-08
-1299.4375,-6.231785563443369e-08,-6.162529018687702e-08
-1298.9375,-6.295125440175388e-08,-6.181907792537715e-08
-1298.4375,-6.303549564307876e-08,-6.160797910274045e-08
-1297.9375,-6.285906587351153e-08,-6.163751921217744e-08
-1297.4375,-6.270170959254618e-08,-6.154557330639371e-08
-1296.9375,-6.241799144959347e-08,-6.151533662157823e-08
-1296.4375,-6.191095454426066e-08,-6.143919999212856e-08
-1295.9375,-6.173531950338516e-08,-6.140904872343008e-08
-1295.4375,-6.13856388790177e-08,-6.13749042260118e-08
-1294.9375,-6.06600515834552e-08,-6.1245244849262e-08
-1294.4375,-6.034692847890795e-08,-6.132688629473865e-08
-1293.9375,-5.997737963724689e-08,-6.109107046875361e-08
-1293.4375,-6.007672072371491e-08,-6.12647400614871e-08
-1292.9375,-5.973419265757314e-08,-6.099696059359594e-08
-1292.4375,-5.997976382332211e-08,-6.113764999362367e-08
-1291.9375,-5.994161684611841e-08,-6.09541012907499e-08
-1291.4375,-6.027778708272621e-08,-6.090871888599223e-08
-1290.9375,-6.072998770832869e-08,-6.098053085856378e-08
-1290.4375,-6.079912910451044e-08,-6.067743302651052e-08
-1289.9375,-6.160816291270608e-08,-6.097285087758086e-08
-1289.4375,-6.14667012055756e-08,-6.060249858847468e-08
-1288.9375,-6.19642013666075e-08,-6.077003744278087e-08
-1288.4375,-6.186962865228995e-08,-6.064301098671823e-08
-1287.9375,-6.16478993472933e-08,-6.050543793752154e-08
-1287.4375,-6.186644973752296e-08,-6.060831100483841e-08
-1286.9375,-6.124179298581199e-08,-6.040505224109135e-08
-1286.4375,-6.105662120063557e-08,-6.048892801658547e-08
-1285.9375,-6.081979205049579e-08,-6.032791490058536e-08
-1285.4375,-6.019116165532609e-08,-6.045037152881332e-08
-1284.9375,-5.9506900251734294e-08,-6.010873961651525e-08
-1284.4375,-5.981287079805582e-08,-6.043104176383231e-08
-1283.9375,-5.8658924737643173e-08,-5.995998544525769e-08
-1283.4375,-5.886396474011319e-08,-6.025960705100122e-08
-1282.9375,-5.8868733112263656e-08,-6.001156729454383e-08
-1282.4375,-5.883853342197738e-08,-6.002800514050328e-08
-1281.9375,-5.908966768856856e-08,-6.005469243447174e-08
-1281.4375,-5.927642893112844e-08,-5.983006809095556e-08
-1280.9375,-5.977949219300258e-08,-6.001934448217671e-08
-1280.4375,-5.979459203814571e-08,-5.963188907740296e-08
-1279.9375,-6.050905313202378e-08,-5.998654831062971e-08
-1279.4375,-6.024758739243993e-08,-5.9521294831948444e-08
-1278.9375,-6.109317872045581e-08,-5.986098779039478e-08
-1278.4375,-6.088019143106835e-08,-5.953732485112445e-08
-1277.9375,-6.08182025931123e-08,-5.963070294495797e-08
-1277.4375,-6.067435669990659e-08,-5.9521195072955914e-08
-1276.9375,-6.028811855571887e-08,-5.947972469674158e-08
-1276.4375,-6.006479979333875e-08,-5.9444097010621675e-08
-1275.9375,-5.985817033348526e-08,-5.936793096669054e-08
-1275.4375,-5.918662458896135e-08,-5.9414568297207e-08
-1274.9375,-5.852302613135491e-08,-5.9174552639504126e-08
-1274.4375,-5.8705019001764335e-08,-5.9391409816479304e-08
-1273.9375,-5.784671201468055e-08,-5.9042053623007305e-08
-1273.4375,-5.791187976740358e-08,-5.928349037122068e-08
-1272.9375,-5.788883263534299e-08,-5.901907078153996e-08
-1272.4375,-5.803585744331567e-08,-5.9137919211588923e-08
-1271.9375,-5.793254271338892e-08,-5.895509316602597e-08
-1271.4375,-5.830606519850871e-08,-5.900833840397769e-08
-1270.9375,-5.8610446287446775e-08,-5.8882956708840056e-08
-1270.4375,-5.914291451091543e-08,-5.8872570405626214e-08
-1269.9375,-5.9457627072846136e-08,-5.887316948463229e-08
-1269.4375,-5.947987947621497e-08,-5.872633863860845e-08
-1268.9375,-5.995035886172758e-08,-5.880845416056674e-08
-1268.4375,-5.991539079929082e-08,-5.860830347357913e-08
-1267.9375,-5.98843963803128e-08,-5.868445402639913e-08
-1267.4375,-5.9590346764367426e-08,-5.852080953887699e-08
-1266.9375,-5.947749529013975e-08,-5.860723410772375e-08
-1266.4375,-5.9136556681381466e-08,-5.846676526255701e-08
-1265.9375,-5.891244319030959e-08,-5.84783717108495e-08
-1265.4375,-5.8271097136071966e-08,-5.8467567645154114e-08
-1264.9375,-5.7659950772120644e-08,-5.8250737718589303e-08
-1264.4375,-5.771319759446751e-08,-5.84539859814243e-08
-1263.9375,-5.6925621460948955e-08,-5.8132721195157134e-08
-1263.4375,-5.7105230145283165e-08,-5.832756716582103e-08
-1262.9375,-5.6992378671055486e-08,-5.814410298209871e-08
-1262.4375,-5.691449525926454e-08,-5.8149467017761315e-08
-1261.9375,-5.717993464230713e-08,-5.808185053189786e-08
-1261.4375,-5.737623262916794e-08,-5.803707331234309e-08
-1260.9375,-5.752484689452413e-08,-5.796217499427712e-08
-1260.4375,-5.8195597910356284e-08,-5.796470115970035e-08
-1259.9375,-5.8557994193791654e-08,-5.7891208167209815e-08
-1259.4375,-5.857786241108526e-08,-5.786023477241106e-08
-1258.9375,-5.887906458525631e-08,-5.782492961293207e-08
-1258.4375,-5.9134967223997975e-08,-5.7726115503902756e-08
-1257.9375,-5.8983174043874826e-08,-5.775308329877586e-08
-1257.4375,-5.8653361636800966e-08,-5.7625138705357766e-08
-1256.9375,-5.868991915662119e-08,-5.764863369519362e-08
-1256.4375,-5.8232950158868256e-08,-5.760044056924327e-08
-1255.9375,-5.7702866121474836e-08,-5.745675051102354e-08
-1255.4375,-5.7512925964147964e-08,-5.7585105813930674e-08
-1254.9375,-5.664667169014672e-08,-5.7309500905009985e-08
-1254.4375,-5.663792967453754e-08,-5.747888314498587e-08
-1253.9375,-5.6326396027373793e-08,-5.730608770487707e-08
-1253.4375,-5.6035525326195396e-08,-5.729661582564083e-08
-1252.9375,-5.605141990003029e-08,-5.730935090197108e-08
-1252.4375,-5.602439912451098e-08,-5.7126415265884166e-08
-1251.9375,-5.6263612460726e-08,-5.724745288829819e-08
-1251.4375,-5.624056532866541e-08,-5.700476711771571e-08
-1250.9375,-5.693038983309942e-08,-5.7181507008404175e-08
-1250.4375,-5.716086115370525e-08,-5.6922335516858356e-08
-1249.9375,-5.760114084893158e-08,-5.707453747778163e-08
-1249.4375,-5.7603525035006795e-08,-5.688341155943691e-08
-1248.9375,-5.7990557907886257e-08,-5.6876323927351715e-08
-1248.4375,-5.8202750468581976e-08,-5.690544978908697e-08
-1247.9375,-5.791744286824578e-08,-5.666460115425541e-08
-1247.4375,-5.8120098684640577e-08,-5.6918106476480036e-08
-1246.9375,-5.7419942707213876e-08,-5.651937408929396e-08
-1246.4375,-5.748431573124516e-08,-5.685663343028238e-08
-1245.9375,-5.6761907350449634e-08,-5.642172695039471e-08
-1245.4375,-5.6627598201544866e-08,-5.67585711593462e-08
-1244.9375,-5.575498609800968e-08,-5.6351455731925705e-08
-1244.4375,-5.578518578829597e-08,-5.663220848317732e-08
-1243.9375,-5.524397554921813e-08,-5.633750116465603e-08
-1243.4375,-5.5291659270722785e-08,-5.6463262943133777e-08
-1242.9375,-5.5123971516764734e-08,-5.634288048915648e-08
-1242.4375,-5.5004762213003096e-08,-5.6305336071645225e-08
-1241.9375,-5.536795322513024e-08,-5.629771333535319e-08
-1241.4375,-5.5696970903512346e-08,-5.617794904905924e-08
-1240.9375,-5.5902805634674106e-08,-5.623709807291998e-08
-1240.4375,-5.60426778844211e-08,-5.603759423016754e-08
-1239.9375,-5.6719786729787195e-08,-5.6195776283885836e-08
-1239.4375,-5.674680750530649e-08,-5.593259428169728e-08
-1238.9375,-5.7228413092503526e-08,-5.6100949636324126e-08
-1238.4375,-5.717913991361538e-08,-5.5901327587932054e-08
-1237.9375,-5.7175960998848405e-08,-5.593644120320691e-08
-1237.4375,-5.7024962547416996e-08,-5.589367250877181e-08
-1236.9375,-5.674919169138174e-08,-5.579625954072936e-08
-1236.4375,-5.6593424867799865e-08,-5.5834161715338234e-08
-1235.9375,-5.605300935741377e-08,-5.5716119118325635e-08
-1235.4375,-5.55650459406828e-08,-5.570974306860773e-08
-1234.9375,-5.509059291171149e-08,-5.564467723812926e-08
-1234.4375,-5.473693864388528e-08,-5.56072161272818e-08
-1233.9375,-5.4503288408512484e-08,-5.553311288260882e-08
-1233.4375,-5.427520127398188e-08,-5.5564673740244373e-08
-1232.9375,-5.403280902299988e-08,-5.539724560075824e-08
-1232.4375,-5.439917894989399e-08,-5.5499878817001846e-08
-1231.9375,-5.4335600654554453e-08,-5.53266017252808e-08
-1231.4375,-5.4644750115642963e-08,-5.534947351342943e-08
-1230.9375,-5.5118408415922534e-08,-5.5344682889285884e-08
-1230.4375,-5.535682702344581e-08,-5.517424370926682e-08
-1229.9375,-5.5862274471395145e-08,-5.533718404439009e-08
-1229.4375,-5.584796935494376e-08,-5.503575795776256e-08
-1228.9375,-5.637010610541973e-08,-5.5241013104147345e-08
-1228.4375,-5.6130098040512956e-08,-5.494654669710198e-08
-1227.9375,-5.629699106577925e-08,-5.513102019416677e-08
-1227.4375,-5.614360842827261e-08,-5.489742344654848e-08
-1226.9375,-5.606334083040645e-08,-5.502611663761963e-08
-1226.4375,-5.539735818672477e-08,-5.486303650148082e-08
-1225.9375,-5.518357616864556e-08,-5.488139862462125e-08
-1225.4375,-5.486409523456436e-08,-5.4812320225266994e-08
-1224.9375,-5.4187781117890014e-08,-5.4763306019278004e-08
-1224.4375,-5.3810284989311495e-08,-5.472624604104845e-08
-1223.9375,-5.3684717856015903e-08,-5.470609369466079e-08
-1223.4375,-5.3414510100822856e-08,-5.4643378833125834e-08
-1222.9375,-5.334616343333285e-08,-5.459267369631252e-08
-1222.4375,-5.3386694596611814e-08,-5.4582604380020563e-08
-1221.9375,-5.337715785231088e-08,-5.444836401370339e-08
-1221.4375,-5.381425863277022e-08,-5.447686713293649e-08
-1220.9375,-5.41067187913321e-08,-5.445870690922533e-08
-1220.4375,-5.4452425772240854e-08,-5.4262929232138427e-08
-1219.9375,-5.5157350121817997e-08,-5.453966234755673e-08
-1219.4375,-5.4814822055676224e-08,-5.407891344460225e-08
-1218.9375,-5.5632597879481065e-08,-5.443969256141525e-08
-1218.4375,-5.529245399941453e-08,-5.4075784565787626e-08
-1217.9375,-5.538702671373209e-08,-5.422314330668924e-08
-1217.4375,-5.542199477616884e-08,-5.4092542103194844e-08
-1216.9375,-5.5041319732823335e-08,-5.4113453019638874e-08
-1216.4375,-5.457799290553644e-08,-5.3974136203862825e-08
-1215.9375,-5.4424610268029806e-08,-5.404543366803719e-08
-1215.4375,-5.362511320413509e-08,-5.390197406013517e-08
-1214.9375,-5.335887909240076e-08,-5.385478655382792e-08
-1214.4375,-5.329450606836947e-08,-5.396179333855663e-08
-1213.9375,-5.247514078718115e-08,-5.365158130986679e-08
-1213.4375,-5.2669849316658486e-08,-5.391232611975338e-08
-1212.9375,-5.232811597920847e-08,-5.364045357907954e-08
-1212.4375,-5.2511698307001385e-08,-5.367375951815377e-08
-1211.9375,-5.2843100171458736e-08,-5.373783953925122e-08
-1211.4375,-5.2719917224238376e-08,-5.344250517352959e-08
-1210.9375,-5.343755723288344e-08,-5.371424970318414e-08
-1210.4375,-5.3420073201665056e-08,-5.335804972236948e-08
-1209.9375,-5.40725454575871e-08,-5.355776816563569e-08
-1209.4375,-5.4260896157530485e-08,-5.336403182411228e-08
-1208.9375,-5.442937864018028e-08,-5.340309730746681e-08
-1208.4375,-5.4593887479371334e-08,-5.332732646978787e-08
-1207.9375,-5.4676539263312734e-08,-5.3291472090557975e-08
-1207.4375,-5.438964220559305e-08,-5.323129454692799e-08
-1206.9375,-5.401294080570627e-08,-5.318537354983098e-08
-1206.4375,-5.37904167720179e-08,-5.318659461715274e-08
-1205.9375,-5.3466962194477977e-08,-5.304584696907146e-08
-1205.4375,-5.3118076298802245e-08,-5.320938744895814e-08
-1204.9375,-5.2289174273312996e-08,-5.285739197928083e-08
-1204.4375,-5.241871505006731e-08,-5.3196240983189026e-08
-1203.9375,-5.1610475970563405e-08,-5.271764302587017e-08
-1203.4375,-5.183220527556005e-08,-5.310543266182998e-08
-1202.9375,-5.1411793797627336e-08,-5.269537669413727e-08
-1202.5,-5.1823463259950863e-08,-5.2934029086863045e-08
-1202.0,-5.1801210856582035e-08,-5.2725279699229705e-08
-1201.5,-5.2017377060736464e-08,-5.27055538881402e-08
-1201.0,-5.2374210243329633e-08,-5.2730610179748874e-08
-1200.5,-5.257925024579965e-08,-5.25511633510689e-08
-1200.0,-5.3250795990323535e-08,-5.26520384906877e-08
-1199.5,-5.3364442193242966e-08,-5.252716492077668e-08
-1199.0,-5.3555971807953336e-08,-5.2484079309561694e-08
-1198.5,-5.3828563749221614e-08,-5.250111629043581e-08
-1198.0,-5.352179847420833e-08,-5.2363424116073564e-08
-1197.5,-5.352895103243402e-08,-5.2391642300058293e-08
-1197.0,-5.3428815217274246e-08,-5.234206016957374e-08
-1196.5,-5.293290451362584e-08,-5.227522952064002e-08
-1196.0,-5.257050823019047e-08,-5.2269777526077965e-08
-1195.5,-5.211433396112926e-08,-5.218937419498606e-08
-1195.0,-5.158266046635236e-08,-5.21536906854537e-08
-1194.5,-5.121152216730778e-08,-5.208565340302378e-08
-1194.0,-5.103509239774057e-08,-5.210904928046535e-08
-1193.5,-5.078713704591637e-08,-5.196707464539282e-08
-1193.0,-5.080700526320997e-08,-5.2048659386368645e-08
-1192.5,-5.056381828353623e-08,-5.1897346063724025e-08
-1192.0,-5.0954030071182654e-08,-5.189939473634654e-08
-1191.5,-5.132675782761071e-08,-5.185211247880667e-08
-1191.0,-5.13410629440621e-08,-5.181816820535577e-08
-1190.5,-5.1801210856582035e-08,-5.171044222183288e-08
-1190.0,-5.251964559391883e-08,-5.185277934354699e-08
