potential,current,current_filtered_50Hz,current_filtered_60Hz,basecurrent_4
-1436.5625,-5.298138296382223e-08,-5.0345508626630125e-08,-5.133395722869134e-08,4.960223119351165e-08
-1436.0625,-5.434831631362235e-08,-5.0796174087597814e-08,-5.173110971824425e-08,4.957916390015096e-08
-1435.5625,-5.405426669767698e-08,-5.038071482533747e-08,-5.160149167025566e-08,4.955608017999476e-08
-1435.0625,-5.409161894618896e-08,-5.058966123852891e-08,-5.166145733880182e-08,4.9532980040255444e-08
-1434.5625,-5.365372343703788e-08,-5.054386365110255e-08,-5.149156543224625e-08,4.95098634881538e-08
-1434.0625,-5.2564150400656505e-08,-5.039724771083746e-08,-5.112718192846377e-08,4.9486730530918304e-08
-1433.5625,-5.2032476905879613e-08,-5.068896689885831e-08,-5.105247671662668e-08,4.946358117578574e-08
-1433.0625,-5.060832309027392e-08,-5.025344718342573e-08,-5.0356517279930863e-08,4.944041543000121e-08
-1432.5625,-4.9649880288030344e-08,-5.078917768946328e-08,-5.0419793648274384e-08,4.941723330081742e-08
-1432.0625,-4.799446042312706e-08,-5.010987456295398e-08,-4.960416744935023e-08,4.939403479549563e-08
-1431.5625,-4.822254755765767e-08,-5.078604054076401e-08,-4.9799070261686644e-08,4.93708199213049e-08
-1431.0625,-4.65170597851745e-08,-5.0156222138365056e-08,-4.916611210292773e-08,4.934758868552264e-08
-1430.5625,-4.682938816102999e-08,-5.062204714001307e-08,-4.9483360926280486e-08,4.932434109543416e-08
-1430.0625,-4.71886055296984e-08,-5.0360540633219176e-08,-4.922941249881376e-08,4.930107715833301e-08
-1429.5625,-4.745563437012448e-08,-5.044835534578238e-08,-4.957036922268848e-08,4.927779688152061e-08
-1429.0625,-4.808823840875289e-08,-5.039952249079887e-08,-4.966257004882029e-08,4.92545002723068e-08
-1428.5625,-4.9083238730816685e-08,-5.0351872067221447e-08,-4.995959056256331e-08,4.923118733800931e-08
-1428.0625,-4.999717672632258e-08,-5.036418467379882e-08,-5.0315439665139804e-08,4.920785808595407e-08
-1427.5625,-5.114397022850953e-08,-5.02592013830137e-08,-5.0559296547020506e-08,4.9184512523474954e-08
-1427.0625,-5.2521235051302314e-08,-5.044699834230467e-08,-5.1018955951670835e-08,4.9161150657914274e-08
-1426.5625,-5.299409862289015e-08,-5.0200102420098966e-08,-5.112418161234895e-08,4.913777249662199e-08
-1426.0625,-5.388419475764371e-08,-5.0447204174294413e-08,-5.144520987392577e-08,4.911437804695648e-08
-1425.5625,-5.381425863277022e-08,-5.0216190485199437e-08,-5.1362661607910136e-08,4.909096731628419e-08
-1425.0625,-5.384843196651522e-08,-5.0320302381653214e-08,-5.14046039222425e-08,4.906754031197949e-08
-1424.5625,-5.342643103119903e-08,-5.0241897281318704e-08,-5.121975998266735e-08,4.904409704142512e-08
-1424.0625,-5.236785241379569e-08,-5.0264905360313224e-08,-5.0937704320769254e-08,4.9020637512011544e-08
-1423.5625,-5.1529413644005496e-08,-5.03189364786995e-08,-5.076159329562026e-08,4.899716173113786e-08
-1423.0625,-5.0812568364052174e-08,-5.015748115269028e-08,-5.0192487726273965e-08,4.8973669706210745e-08
-1422.5625,-4.9462324316778696e-08,-5.048683461367939e-08,-5.011442840363443e-08,4.895016144464522e-08
-1422.0625,-4.7503318091629127e-08,-4.992569029486336e-08,-4.9428154617833555e-08,4.8926636953864424e-08
-1421.5625,-4.799922879527753e-08,-5.0530520845592737e-08,-4.950308250138696e-08,4.890309624129964e-08
-1421.0625,-4.652182815732496e-08,-4.992455335307158e-08,-4.8977358227621547e-08,4.887953931438993e-08
-1420.5625,-4.641851342739821e-08,-5.034329357507722e-08,-4.919414656816983e-08,4.885596618058284e-08
-1420.0625,-4.669190009735825e-08,-5.0161548427921274e-08,-4.903244071706318e-08,4.883237684733389e-08
-1419.5625,-4.720450010353328e-08,-5.015717842942901e-08,-4.9302241850115334e-08,4.880877132210667e-08
-1419.0625,-4.813433267287405e-08,-5.025212099383631e-08,-4.950267592359691e-08,4.878514961237296e-08
-1418.5625,-4.879713640178876e-08,-5.0088734391748557e-08,-4.970644148826584e-08,4.876151172561232e-08
-1418.0625,-4.9819157499371865e-08,-5.020341544281215e-08,-5.01860021812463e-08,4.873785766931279e-08
-1417.5625,-5.096118262940834e-08,-5.001443900936345e-08,-5.0284677434883844e-08,4.8714187450970345e-08
-1417.0625,-5.2336857994817636e-08,-5.0283860956438486e-08,-5.0907091839815115e-08,4.869050107808912e-08
-1416.5625,-5.2764422030976065e-08,-4.989752604224057e-08,-5.0818454124667214e-08,4.866679855818144e-08
-1416.0625,-5.3842868865673004e-08,-5.03858916211392e-08,-5.133734429579426e-08,4.864307989876738e-08
-1415.5625,-5.3374773666235634e-08,-4.982815981545463e-08,-5.104393634738003e-08,4.861934510737551e-08
-1415.0625,-5.387386328465104e-08,-5.030339441788992e-08,-5.1276788096308005e-08,4.8595594191542184e-08
-1414.5625,-5.299807226634887e-08,-4.990057386051349e-08,-5.0915121559913566e-08,4.8571827158812207e-08
-1414.0625,-5.234003690958463e-08,-5.008939223744374e-08,-5.076774760009408e-08,4.854804401673804e-08
-1413.5625,-5.136013643266397e-08,-5.0117312442860315e-08,-5.04900224255754e-08,4.85242447728808e-08
-1413.0625,-5.011002820055026e-08,-4.9848774653303925e-08,-4.9992155816116815e-08,4.8500429434809036e-08
-1412.5625,-4.943291935518416e-08,-5.030286906148624e-08,-4.9880416318739525e-08,4.8476598010100036e-08
-1412.0625,-4.757325421650262e-08,-4.9702217317032835e-08,-4.922048720942632e-08,4.8452750506338876e-08
-1411.5625,-4.752239158023098e-08,-5.024830993934949e-08,-4.927632481356795e-08,4.842888693111857e-08
-1411.0625,-4.6283409549801694e-08,-4.9768314701615575e-08,-4.8746617090875915e-08,4.8405007292040656e-08
-1410.5625,-4.621029451016122e-08,-5.006292139027474e-08,-4.896221705862167e-08,4.8381111596714456e-08
-1410.0625,-4.648368118012124e-08,-4.9914645691700475e-08,-4.8772493108541154e-08,4.8357199852757495e-08
-1409.5625,-4.696687622470175e-08,-4.996785740022914e-08,-4.908433125972534e-08,4.8333272067795347e-08
-1409.0625,-4.767577421773762e-08,-4.9920422387241753e-08,-4.920684634433447e-08,4.830932824946179e-08
-1408.5625,-4.862626973306374e-08,-4.993857806807416e-08,-4.952953038845341e-08,4.828536840539849e-08
-1408.0625,-4.954259191464487e-08,-4.9902907505552316e-08,-4.9861643458710437e-08,4.8261392543255636e-08
-1407.5625,-5.093734076865601e-08,-4.987739443545696e-08,-5.016338698040043e-08,4.823740067069099e-08
-1407.0625,-5.2173143884318334e-08,-4.997743094788954e-08,-5.056762899465046e-08,4.8213392795370835e-08
-1406.5625,-5.250931412092616e-08,-4.9821235077183083e-08,-5.073564819001953e-08,4.8189368924969237e-08
-1406.0625,-5.339066824007053e-08,-4.998135390905155e-08,-5.10011839228361e-08,4.816532906716868e-08
-1405.5625,-5.366564436741403e-08,-4.980086811029504e-08,-5.093888093151048e-08,4.814127322965942e-08
-1405.0625,-5.33739789375439e-08,-4.989475259315952e-08,-5.097083378109642e-08,4.81172014201401e-08
-1404.5625,-5.261262885085291e-08,-4.979858225511732e-08,-5.073527352915551e-08,4.8093113646317286e-08
-1404.0625,-5.209367101514392e-08,-4.986047814828938e-08,-5.0559200056608906e-08,4.806900991590575e-08
-1403.5625,-5.1300531780783155e-08,-4.982158912576224e-08,-5.0245603140958136e-08,4.804489023662821e-08
-1403.0625,-5.0153738278596193e-08,-4.9818360383186256e-08,-4.986510955606864e-08,4.80207546162157e-08
-1402.5625,-4.873832647859968e-08,-4.984367548236656e-08,-4.955982663591205e-08,4.7996603062407236e-08
-1402.0625,-4.7518417936772256e-08,-4.970976648691901e-08,-4.909572660438039e-08,4.7972435582949784e-08
-1401.5625,-4.7120258862208393e-08,-4.9883795649561446e-08,-4.897685410693451e-08,4.794825218559878e-08
-1401.0625,-4.6330298542614594e-08,-4.96451613560887e-08,-4.8638721658771375e-08,4.792405287811743e-08
-1400.5625,-4.618645264940889e-08,-4.9923768542130345e-08,-4.874246470467081e-08,4.789983766827721e-08
-1400.0625,-4.605850133003806e-08,-4.963788472893999e-08,-4.8634095797227044e-08,4.787560656385767e-08
-1399.5625,-4.7005817930597216e-08,-4.9847088061298416e-08,-4.8838425391146464e-08,4.7851359572646274e-08
-1399.0625,-4.743894506759783e-08,-4.9698931817460335e-08,-4.9033140230343984e-08,4.7827096702438943e-08
-1398.5625,-4.8202679340364055e-08,-4.964089596826604e-08,-4.923834326429855e-08,4.780281796103943e-08
-1398.0625,-4.961411749690183e-08,-4.9865956385774383e-08,-4.9753996492864254e-08,4.777852335625971e-08
-1397.5625,-5.052169766287378e-08,-4.9465650299745004e-08,-4.985308459029339e-08,4.77542128959197e-08
-1397.0625,-5.2177912256468796e-08,-4.9960418672871816e-08,-5.0488591373973565e-08,4.772988658784767e-08
-1396.5625,-5.2121486519354966e-08,-4.9428151968062384e-08,-5.036839823448596e-08,4.770554443987974e-08
-1396.0625,-5.315940219077295e-08,-4.986449721142704e-08,-5.087618931571471e-08,4.768118645986033e-08
-1395.5625,-5.3195959710593183e-08,-4.947614433070777e-08,-5.0601480985569664e-08,4.765681265564181e-08
-1395.0625,-5.321026482704459e-08,-4.9770617308178297e-08,-5.0842141979354815e-08,4.763242303508475e-08
-1394.5625,-5.256732931542349e-08,-4.952973932141335e-08,-5.0514348195254035e-08,4.760801760605777e-08
-1394.0625,-5.2131817992347634e-08,-4.969886032900275e-08,-5.0376397015629986e-08,4.758359637643764e-08
-1393.5625,-5.0886478132384384e-08,-4.9624252147871553e-08,-5.0042883199686104e-08,4.755915935410913e-08
-1393.0625,-4.9718226955520346e-08,-4.949799216466389e-08,-4.9584089272771014e-08,4.75347065469652e-08
-1392.5625,-4.8774089269728175e-08,-4.9763227198564815e-08,-4.9370764869040534e-08,4.751023796290693e-08
-1392.0625,-4.708926444323036e-08,-4.934448329322401e-08,-4.8843682951446025e-08,4.7485753609843377e-08
-1391.5625,-4.713615343604328e-08,-4.977123612424543e-08,-4.879945149548028e-08,4.746125349569192e-08
-1391.0625,-4.609903249331702e-08,-4.94254459172498e-08,-4.8411670469068083e-08,4.743673762837777e-08
-1390.5625,-4.5728688922964195e-08,-4.961702952509624e-08,-4.849071737705052e-08,4.74122060158344e-08
-1390.0625,-4.606565388826377e-08,-4.955327189486157e-08,-4.841349880703821e-08,4.738765866600343e-08
-1389.5625,-4.6545670018077304e-08,-4.9504010987361816e-08,-4.859872023180276e-08,4.7363095586834364e-08
-1389.0625,-4.728476770139946e-08,-4.957184505372294e-08,-4.886547726824699e-08,4.7338516786285083e-08
-1388.5625,-4.822016337158243e-08,-4.9457610457757264e-08,-4.9076249823487726e-08,4.7313922272321295e-08
-1388.0625,-4.943132989780065e-08,-4.9592176243139115e-08,-4.9550701938565146e-08,4.728931205291697e-08
-1387.5625,-5.0347652079381794e-08,-4.9384887236341134e-08,-4.9693451583553385e-08,4.7264686136054316e-08
-1387.0625,-5.1688359382354336e-08,-4.963581902636459e-08,-5.0217036057813616e-08,4.724004452972332e-08
-1386.5625,-5.212625489150544e-08,-4.9330065143336414e-08,-5.0240208439143284e-08,4.72153872419223e-08
-1386.0625,-5.299568808027364e-08,-4.9607555279037287e-08,-5.063555229304812e-08,4.719071428065748e-08
-1385.5625,-5.29591305604534e-08,-4.932499253865941e-08,-5.0480085993223465e-08,4.7166025653943527e-08
-1385.0625,-5.301158265410852e-08,-4.9541234531482054e-08,-5.0593047190190317e-08,4.714132136980267e-08
-1384.5625,-5.2374210243329633e-08,-4.9351121209215806e-08,-5.032007336599935e-08,4.7116601436265954e-08
-1384.125,-5.1717764343948876e-08,-4.947909868422159e-08,-5.013949566341338e-08,4.709186586137177e-08
-1383.625,-5.068302758729787e-08,-4.9461548122475165e-08,-4.9863083521847176e-08,4.70671146531673e-08
-1383.125,-4.975557920403231e-08,-4.934396986579477e-08,-4.9433601240270696e-08,4.704234781970714e-08
-1382.625,-4.879236802963829e-08,-4.9591342808830696e-08,-4.921032498986602e-08,4.7017565369054626e-08
-1382.125,-4.693031870488153e-08,-4.9211327348739735e-08,-4.8687213951608584e-08,4.699276730928081e-08
-1381.625,-4.668474753913254e-08,-4.9544903791788635e-08,-4.86039116465024e-08,4.696795364846496e-08
-1381.125,-4.592975528197549e-08,-4.9261627715864567e-08,-4.8237613621291014e-08,4.6943124394694337e-08
-1380.625,-4.576127279932573e-08,-4.940647813603301e-08,-4.8305905450608686e-08,4.691827955606456e-08
-1380.125,-4.5892403033463517e-08,-4.935627603355965e-08,-4.8237632031158385e-08,4.6893419140679037e-08
-1379.625,-4.6146716214821675e-08,-4.935033219119908e-08,-4.839748104584936e-08,4.686854315664943e-08
-1379.125,-4.707416459808721e-08,-4.933856920579155e-08,-4.868198762771083e-08,4.684365161209572e-08
-1378.625,-4.8248773604485216e-08,-4.9268735082923024e-08,-4.883278712605749e-08,4.6818744515145495e-08
-1378.125,-4.900138167556703e-08,-4.939855697692778e-08,-4.938308781511296e-08,4.679382187393478e-08
-1377.625,-4.988988835293711e-08,-4.9072215064854914e-08,-4.941778948882186e-08,4.6768883696607743e-08
-1377.125,-5.1808363414807734e-08,-4.957814540485629e-08,-5.0096862230613466e-08,4.674392999131649e-08
-1376.625,-5.168915411104608e-08,-4.898180384617443e-08,-4.9974501753083936e-08,4.6718960766221236e-08
-1376.125,-5.3045755987853527e-08,-4.957110559390661e-08,-5.053489130819869e-08,4.669397602949039e-08
-1375.625,-5.298376714989747e-08,-4.9059129152077984e-08,-5.0230954434102725e-08,4.6668975789300314e-08
-1375.125,-5.2822437225473386e-08,-4.9368658779415565e-08,-5.0425508843939404e-08,4.6643960053835724e-08
-1374.625,-5.194664620717121e-08,-4.9145373634836845e-08,-5.008484237305389e-08,4.661892883128923e-08
-1374.125,-5.144835131744758e-08,-4.921721142754585e-08,-4.988406376359805e-08,4.659388212986153e-08
-1373.625,-5.0702101075899726e-08,-4.9278118762215334e-08,-4.968752677122183e-08,4.656881995776157e-08
-1373.125,-4.933834664086659e-08,-4.9043381881605884e-08,-4.911943626587899e-08,4.654374232320628e-08
-1372.625,-4.830202042683209e-08,-4.9469745034502e-08,-4.9072917742650485e-08,4.6518649234420714e-08
-1372.125,-4.6681568624365563e-08,-4.881526515524425e-08,-4.834969852502222e-08,4.649354069963806e-08
-1371.625,-4.69462132787164e-08,-4.9510967036022245e-08,-4.845298979546895e-08,4.646841672709962e-08
-1371.125,-4.5220062560247884e-08,-4.8862361241491466e-08,-4.7946542403525535e-08,4.6443277325054757e-08
-1370.625,-4.555305388208874e-08,-4.9290850025807777e-08,-4.8119641182672606e-08,4.641812250176092e-08
-1370.125,-4.5905118692531435e-08,-4.9174934132461514e-08,-4.807308877929932e-08,4.639295226548357e-08
-1369.625,-4.592021853767457e-08,-4.899406641545049e-08,-4.8159187625005215e-08,4.636776662449653e-08
-1369.125,-4.711469576136618e-08,-4.9345971504347615e-08,-4.856707448766503e-08,4.6342565587081544e-08
-1368.625,-4.757325421650262e-08,-4.881532770609457e-08,-4.8495689632824644e-08,4.6317349161528375e-08
-1368.125,-4.9045886482304714e-08,-4.936857149152861e-08,-4.9253155315881976e-08,4.6292117356135244e-08
-1367.625,-4.963716462896243e-08,-4.877610301091835e-08,-4.909941764642342e-08,4.626687017920789e-08
-1367.125,-5.154530821784038e-08,-4.9409550629875695e-08,-4.9983167091301697e-08,4.624160763906079e-08
-1366.625,-5.176147442199482e-08,-4.878509047255472e-08,-4.970541795894651e-08,4.621632974401599e-08
-1366.125,-5.2843100171458736e-08,-4.9346696818128564e-08,-5.037740423941258e-08,4.619103650240406e-08
-1365.625,-5.2337652723509415e-08,-4.880002617601071e-08,-4.9928890274649687e-08,4.6165727922563345e-08
-1365.125,-5.256017675719778e-08,-4.9203376610845964e-08,-5.0292943740220164e-08,4.6140404012840356e-08
-1364.625,-5.194585147847948e-08,-4.885286079532275e-08,-4.979649830840829e-08,4.6115064781590064e-08
-1364.125,-5.1516697984937584e-08,-4.916608172543835e-08,-4.985529888740112e-08,4.608971023717496e-08
-1363.625,-5.027215285366609e-08,-4.892586733268969e-08,-4.9340133560115985e-08,4.6064340387966e-08
-1363.125,-4.9354241214701485e-08,-4.9083877457410684e-08,-4.90990647831134e-08,4.603895524234226e-08
-1362.625,-4.7867303832447975e-08,-4.899769342688302e-08,-4.866902120757754e-08,4.601355480869069e-08
-1362.125,-4.6714152500727067e-08,-4.888090295658578e-08,-4.831642631010703e-08,4.5988139095406584e-08
-1361.625,-4.6278641177651226e-08,-4.9044655476732754e-08,-4.810392407986484e-08,4.596270811089311e-08
-1361.125,-4.528364085558743e-08,-4.882156957526412e-08,-4.785581282571626e-08,4.5937261863561826e-08
-1360.625,-4.534880860831045e-08,-4.903142303544655e-08,-4.7851790090049955e-08,4.591180036183198e-08
-1360.125,-4.550616488927581e-08,-4.892834088880198e-08,-4.7875047749476055e-08,4.588632361413133e-08
-1359.625,-4.593770256889295e-08,-4.8941381748278634e-08,-4.796836197058801e-08,4.586083162889548e-08
-1359.125,-4.6910450487587904e-08,-4.9000505200008455e-08,-4.8321395337248825e-08,4.5835324414568296e-08
-1358.625,-4.760027499202191e-08,-4.876131578108863e-08,-4.837993328281787e-08,4.580980197960158e-08
-1358.125,-4.857381763940862e-08,-4.909561779803359e-08,-4.900732555848155e-08,4.578426433245543e-08
-1357.625,-4.945676121593648e-08,-4.857704140859075e-08,-4.89848203665704e-08,4.575871148159775e-08
-1357.125,-5.162001271486434e-08,-4.920333889210548e-08,-4.9714001271339634e-08,4.573314343550496e-08
-1356.625,-5.1299737052091396e-08,-4.85863324597046e-08,-4.9545278281003935e-08,4.57075602026612e-08
-1356.125,-5.239089954585626e-08,-4.908629542791082e-08,-5.0109575373082845e-08,4.568196179155878e-08
-1355.625,-5.256097148588953e-08,-4.872730550703077e-08,-4.9780158324031604e-08,4.565634821069835e-08
-1355.125,-5.236864714248743e-08,-4.889879204821306e-08,-5.0059389595022884e-08,4.563071946858857e-08
-1354.625,-5.178690574013063e-08,-4.871399350971821e-08,-4.9617755198583664e-08,4.5605075573745944e-08
-1354.125,-5.1062907901951624e-08,-4.8914475928709164e-08,-4.9600180207612386e-08,4.5579416534695266e-08
-1353.625,-4.9749221374498365e-08,-4.8637719719500743e-08,-4.912825182482178e-08,4.555374235996955e-08
-1353.125,-4.9341525555633566e-08,-4.891874960272966e-08,-4.886019446505398e-08,4.55280530581098e-08
-1352.625,-4.770041080718169e-08,-4.875964284079853e-08,-4.850731620416081e-08,4.550234863766506e-08
-1352.125,-4.651149668433229e-08,-4.8685533135457995e-08,-4.806960589537674e-08,4.547662910719244e-08
-1351.625,-4.632235125569716e-08,-4.894408265767005e-08,-4.798632067802157e-08,4.545089447525728e-08
-1351.125,-4.500786999955216e-08,-4.847783236570903e-08,-4.751366781091919e-08,4.542514475043316e-08
-1350.625,-4.519463124211207e-08,-4.899173857803897e-08,-4.777293841727272e-08,4.53993799413013e-08
-1350.125,-4.499674379786775e-08,-4.8465744306992695e-08,-4.745597490401036e-08,4.537360005645147e-08
-1349.625,-4.596710753048748e-08,-4.8941801015903085e-08,-4.7959812985445536e-08,4.534780510448138e-08
-1349.125,-4.624446784390623e-08,-4.85061642467046e-08,-4.7882856896254025e-08,4.5321995093996817e-08
-1348.625,-4.762888522492472e-08,-4.880046812272313e-08,-4.8386507608047644e-08,4.529617003361163e-08
-1348.125,-4.838546693946524e-08,-4.8618743751090545e-08,-4.855927225149354e-08,4.5270329931947726e-08
-1347.625,-4.9494113464448467e-08,-4.859688007691719e-08,-4.893405565048638e-08,4.524447479763541e-08
-1347.125,-5.08793255741587e-08,-4.878649268146552e-08,-4.9310565549538017e-08,4.521860463931273e-08
-1346.625,-5.1335499843219896e-08,-4.8503108535116964e-08,-4.947274210442881e-08,4.5192719465626193e-08
-1346.125,-5.236069985556998e-08,-4.8779537594632725e-08,-4.979135417640652e-08,4.516681928522998e-08
-1345.625,-5.216917024085961e-08,-4.8520058184820537e-08,-4.9662356371471294e-08,4.514090410678672e-08
-1345.125,-5.193393054810332e-08,-4.865409011450392e-08,-4.973490872673482e-08,4.511497393896689e-08
-1344.625,-5.157471317943492e-08,-4.852693022564932e-08,-4.946841922873549e-08,4.5089028790449396e-08
-1344.125,-5.087376247331649e-08,-4.8638272691993985e-08,-4.9297289109166524e-08,4.506306866992089e-08
-1343.625,-4.9809620755070936e-08,-4.857864852691998e-08,-4.901298383212123e-08,4.5037093586076325e-08
-1343.125,-4.9115027878486456e-08,-4.85506047127798e-08,-4.858386484682035e-08,4.5011103547618746e-08
-1342.625,-4.767577421773762e-08,-4.870094590116528e-08,-4.832871428256126e-08,4.4985098563259255e-08
-1342.125,-4.582405636597352e-08,-4.833943974378082e-08,-4.7815890745412235e-08,4.4959078641716996e-08
-1341.625,-4.604260675620319e-08,-4.8705282860357803e-08,-4.7720955998068983e-08,4.493304379171932e-08
-1341.125,-4.505793790713205e-08,-4.836083379419677e-08,-4.7390078930840096e-08,4.4906994022001626e-08
-1340.625,-4.469554162369668e-08,-4.855625323924618e-08,-4.744257551051801e-08,4.4880929341307516e-08
-1340.125,-4.505316953498159e-08,-4.854909031025024e-08,-4.742288648238922e-08,4.4854849758388536e-08
-1339.625,-4.550695961796756e-08,-4.8445058391400683e-08,-4.7535973535008374e-08,4.482875528200433e-08
-1339.125,-4.6500370482647875e-08,-4.8565880944671693e-08,-4.788313485106824e-08,4.48026459209228e-08
-1338.625,-4.716635312632956e-08,-4.837323266266262e-08,-4.793176188256802e-08,4.477652168391989e-08
-1338.125,-4.815340616147592e-08,-4.857306041957039e-08,-4.8598823696883166e-08,4.4750382579779504e-08
-1337.625,-4.925490012823344e-08,-4.819436750481531e-08,-4.847994787276067e-08,4.472422861729383e-08
-1337.125,-5.0919856737437646e-08,-4.878699067245488e-08,-4.934717393253425e-08,4.469805980526318e-08
-1336.625,-5.0652033168319836e-08,-4.798196147880124e-08,-4.899880532393437e-08,4.467187615249569e-08
-1336.125,-5.2429841251751724e-08,-4.88940113705559e-08,-4.9788958180636714e-08,4.464567766780785e-08
-1335.625,-5.1667696436368986e-08,-4.7959820396133264e-08,-4.922465284353425e-08,4.4619464360024214e-08
-1335.125,-5.219778047376241e-08,-4.869330335113919e-08,-4.967620266671787e-08,4.459323623797733e-08
-1334.625,-5.1059728987184635e-08,-4.815452828678448e-08,-4.911004869326112e-08,4.4566993310508057e-08
-1334.125,-5.0570970841761934e-08,-4.84135679257113e-08,-4.9130517068487425e-08,4.454073558646506e-08
-1333.625,-4.983743625928199e-08,-4.8408094909822655e-08,-4.8747576473655283e-08,4.451446307470536e-08
-1333.125,-4.845460833564698e-08,-4.8195922429804335e-08,-4.8308603847325685e-08,4.448817578409399e-08
-1332.625,-4.742463995114644e-08,-4.855765820798156e-08,-4.81671161796926e-08,4.4461873723504e-08
-1332.125,-4.582564582335701e-08,-4.803202654903106e-08,-4.747318744877832e-08,4.4435556901816536e-08
-1331.625,-4.581610907905606e-08,-4.858185702949853e-08,-4.763886504925521e-08,4.440922532792119e-08
-1331.125,-4.4581895420777247e-08,-4.799418943699111e-08,-4.698982018138632e-08,4.438287901071521e-08
-1330.625,-4.490058162616669e-08,-4.8555404415143484e-08,-4.7396959152055584e-08,4.435651795910414e-08
-1330.125,-4.463593697181586e-08,-4.8039453698134375e-08,-4.7004321419550005e-08,4.4330142182001625e-08
-1329.625,-4.547437574160603e-08,-4.8491215340821116e-08,-4.748609271652263e-08,4.4303751688329355e-08
-1329.125,-4.5812135435597374e-08,-4.8077627352397965e-08,-4.747702493620855e-08,4.427734648701723e-08
-1328.625,-4.7198142273999325e-08,-4.8302010131229466e-08,-4.784377331510163e-08,4.4250926587003084e-08
-1328.125,-4.793485577124625e-08,-4.826330186829479e-08,-4.823795346793679e-08,4.422449199723307e-08
-1327.625,-4.881382570431539e-08,-4.7988933589576445e-08,-4.836846318021231e-08,4.419804272666123e-08
-1327.125,-5.071004836281717e-08,-4.8559497845261717e-08,-4.9026573671250806e-08,4.4171578784249804e-08
-1326.625,-5.0658390997853795e-08,-4.778910445196314e-08,-4.888706922240545e-08,4.4145100178969136e-08
-1326.125,-5.21993699311459e-08,-4.857119355310291e-08,-4.945445281248408e-08,4.411860691979783e-08
-1325.625,-5.1426893642770486e-08,-4.7894345839136204e-08,-4.9123192919604994e-08,4.4092099015722e-08
-1325.125,-5.1688359382354336e-08,-4.826377814055269e-08,-4.9324470974784e-08,4.4065576475736666e-08
-1324.625,-5.1337884029295126e-08,-4.816396576413955e-08,-4.903443721857667e-08,4.403903930884446e-08
-1324.125,-5.013069114653562e-08,-4.8010447687221294e-08,-4.879690984548855e-08,4.401248752405618e-08
-1323.625,-4.95863019926908e-08,-4.832446263960373e-08,-4.8620051244294355e-08,4.3985921130390755e-08
-1323.125,-4.818599003783744e-08,-4.789333076713235e-08,-4.801579611691784e-08,4.3959340136875236e-08
-1322.625,-4.7206884289608515e-08,-4.834219615261568e-08,-4.794051691260695e-08,4.393274455254476e-08
-1322.125,-4.558722721583373e-08,-4.7855675951642516e-08,-4.7266959499012936e-08,4.3906134386442675e-08
-1321.625,-4.5572127370690586e-08,-4.8270598938764677e-08,-4.735265573944262e-08,4.387950964762006e-08
-1321.125,-4.4597789994612135e-08,-4.7952723859763085e-08,-4.687452572053576e-08,4.385287034513663e-08
-1320.625,-4.447381231870004e-08,-4.815298804314413e-08,-4.70966689211998e-08,4.382621648805985e-08
-1320.125,-4.4650242088267256e-08,-4.7999539402659765e-08,-4.687700792920896e-08,4.379954808546522e-08
-1319.625,-4.4970517751040187e-08,-4.8119997300856063e-08,-4.7202014136830066e-08,4.3772865146436675e-08
-1319.125,-4.5615042720044784e-08,-4.7880049721227447e-08,-4.725880538813767e-08,4.374616768006592e-08
-1318.625,-4.700979157405594e-08,-4.812665962821878e-08,-4.765766349768393e-08,4.371945569545293e-08
-1318.125,-4.7433381966755626e-08,-4.7914805825529014e-08,-4.7937657469351374e-08,4.36927292017058e-08
-1317.625,-4.90546284979139e-08,-4.796542925762381e-08,-4.828924722331592e-08,4.3665988207940724e-08
-1317.125,-5.0508982003805885e-08,-4.811347167747159e-08,-4.864218472606007e-08,4.363923272328184e-08
-1316.625,-5.038103068443505e-08,-4.7802956950481154e-08,-4.880675900367091e-08,4.361246275686153e-08
-1316.125,-5.151034015540363e-08,-4.807472256398741e-08,-4.9046121086366275e-08,4.358567831782018e-08
-1315.625,-5.167325953721121e-08,-4.7873427081878415e-08,-4.902488439549481e-08,4.35588794153065e-08
-1315.125,-5.1260795346195934e-08,-4.7890486822728915e-08,-4.901148224003793e-08,4.3532066058476955e-08
-1314.625,-5.109867069308012e-08,-4.795858670704104e-08,-4.8877264083605096e-08,4.350523825649645e-08
-1314.125,-5.010843874316677e-08,-4.785963374321246e-08,-4.8525537425124865e-08,4.347839601853776e-08
-1313.625,-4.9110259506335994e-08,-4.7969531915441695e-08,-4.8373546847707716e-08,4.3451539353781726e-08
-1313.125,-4.819950042559708e-08,-4.776620542493632e-08,-4.776563909132505e-08,4.3424668271417646e-08
-1312.625,-4.6936676534415475e-08,-4.807988911132865e-08,-4.7706891251070684e-08,4.33977827806425e-08
-1312.125,-4.5135026590231254e-08,-4.753539980647245e-08,-4.703981263484763e-08,4.337088289066152e-08
-1311.625,-4.559596923144291e-08,-4.811181505825533e-08,-4.710378832336445e-08,4.33439686106882e-08
-1311.125,-4.4094726732738025e-08,-4.757468578110377e-08,-4.660447854802623e-08,4.331703994994398e-08
-1310.625,-4.395644394037453e-08,-4.791340659689578e-08,-4.6778758508110515e-08,4.3290096917658346e-08
-1310.125,-4.4398313092984334e-08,-4.781188241037541e-08,-4.666552642224057e-08,4.326313952306882e-08
